idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
0,0.001,16,0.2,4,4,32,4,1e-07,92.02163329648359,74.3640897755611,92.93477416111841,75.57328015952145
1,0.001,16,0.2,4,4,32,4,1e-07,90.98834699662038,74.51371571072319,92.34936915943949,75.67298105682951
2,0.001,16,0.2,4,4,32,4,1e-07,91.62924648759247,73.81546134663341,92.46491805600321,73.678963110668
3,0.001,16,0.2,4,4,32,4,1e-07,91.45896763962372,74.46384039900249,92.71809101759798,75.97208374875373
4,0.001,16,0.2,4,4,32,4,1e-07,90.98080963423419,73.01745635910224,92.35193857195155,73.57926221335993
5,0.001,16,0.2,4,4,32,4,1e-07,91.17866677991209,72.06982543640898,92.27790663984011,72.78165503489531
6,0.001,16,0.2,4,4,32,4,1e-07,91.17879131266935,73.56608478802993,92.4161180331101,75.67298105682951
7,0.001,16,0.2,4,4,32,4,1e-07,91.17840807812088,73.11720698254364,92.3816055626524,74.47657028913261
8,0.001,16,0.2,4,4,32,4,1e-07,91.89238682726285,73.46633416458853,92.71860909567307,74.67597208374876
9,0.001,16,0.2,4,4,32,4,1e-07,91.72889646256421,74.56359102244389,92.77728912141036,76.47058823529412
10,0.001,16,0.2,4,4,32,4,1e-07,91.97910179315333,75.01246882793018,92.58451005006866,75.17447657028913
11,0.001,16,0.2,4,4,32,4,1e-07,90.99085899575431,72.71820448877806,92.42228459855484,74.67597208374876
12,0.001,16,0.2,4,4,32,4,1e-07,91.02321948906483,73.51620947630923,92.38821655062755,73.87836490528414
13,0.001,16,0.2,4,4,32,4,1e-07,91.48537107265,73.76558603491273,92.84448521932018,75.47357926221336
14,0.001,16,0.2,4,4,32,4,1e-07,91.61538900384353,75.91022443890274,92.66323830542306,74.67597208374876
15,0.001,16,0.2,4,4,32,4,1e-07,91.76181163434805,74.66334164588528,92.63201528150162,75.2741774675972
16,0.001,16,0.2,4,4,32,4,1e-07,91.0196486807483,72.86783042394015,92.46031572786319,73.57926221335993
17,0.001,16,0.2,4,4,32,4,1e-07,91.22686646817833,74.06483790523691,92.56449030892097,73.87836490528414
18,0.001,16,0.2,4,4,32,4,1e-07,91.2762020282493,74.3640897755611,92.06817616522139,75.07477567298105
19,0.001,16,0.2,4,4,32,4,1e-07,91.7690887307451,74.0149625935162,92.79478547802663,75.07477567298105
