idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,attention_selection,filter_by_attention,entangle,strong,mlp_only_quant,penny_or_kipu,which,test_auc,test_acc,val_auc,val_acc
69,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,92.11719719107799,73.81546134663341,73.86533665835412,92.39099479580594
70,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,91.82648005490462,74.61346633416458,74.0149625935162,92.70966140968048
71,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,92.16366296597676,74.51371571072319,74.214463840399,93.54389279618714
72,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,92.08985214708362,73.71571072319202,74.81296758104739,92.97090037617534
73,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.91566809332858,74.91271820448878,74.91271820448878,93.02471238671687
74,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,92.01369742506593,74.3142144638404,73.96508728179552,92.8289299789243
75,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,92.13705845664234,74.0149625935162,74.0149625935162,92.6018740491579
76,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,91.59327696417661,75.26184538653366,75.11221945137157,93.0188753411165
77,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,91.44017316052951,74.2643391521197,73.66583541147132,92.67163613252484
78,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.91110021424863,73.91521197007481,73.91521197007481,92.89287834056293
79,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.648412204787,74.86284289276807,75.21197007481297,92.70204628291377
80,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.91271126940477,74.0149625935162,74.66334164588528,93.5267990145326
81,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.75846483956192,73.76558603491273,73.86533665835412,92.26725152437265
82,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.9591042560362,73.61596009975062,73.61596009975062,92.90301239801312
83,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,91.72354926440417,74.66334164588528,73.01745635910224,92.85355907887227
84,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,91.76624544739803,75.56109725685786,74.91271820448878,92.06541822263586
85,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,91.76351867296256,74.56359102244389,73.76558603491273,92.54340776420077
86,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.91731323428886,74.91271820448878,75.16209476309227,93.20274342383874
87,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,92.48707847065579,75.31172069825436,76.20947630922693,92.91154716598619
88,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,92.01308958201945,74.06483790523691,73.81546134663341,92.94294849702098
89,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,91.80040245844347,74.81296758104739,73.81546134663341,92.73610409243696
90,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,91.94233256694717,74.66334164588528,74.1645885286783,93.02248952246165
91,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,best,91.8975170512075,74.214463840399,74.1645885286783,93.32312118044517
92,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.75898578066386,73.01745635910224,74.46384039900249,92.65275432481879
93,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.79857855863932,73.56608478802993,73.96508728179552,92.78597503290479
94,0.0025,48,0.225,4,2,3,4,1e-07,True,True,True,True,True,penny,last,91.80548978208031,74.11471321695761,75.01246882793018,92.769514766888
