idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,attention_selection,entangle,penny_or_kipu,RD,convolutional,paralel,quantum_data,q_stride,connectivity,test_auc,test_acc,val_auc,val_acc,#params
23,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.48760809512004,74.81296758104739,93.13269567607323,74.47657028913261,48871
24,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.59730929648853,74.66334164588528,93.0489384722639,74.37686939182453,48871
25,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.10157605639841,75.91022443890274,93.76502731998674,76.37088733798603,48871
26,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.7070743788823,75.66084788029926,93.4330955517187,75.17447657028913,48871
27,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.69122236413003,76.35910224438904,93.50789576150554,76.17148554336988,48871
28,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.58928022354844,75.56109725685786,93.12747875242495,75.57328015952145,48871
29,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.16178037444855,75.36159600997506,93.11753133812941,74.8753738783649,48871
30,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.84730233941225,75.61097256857855,93.72638347848824,76.17148554336988,48871
31,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.32270074222193,74.76309226932668,93.09980796664398,74.97507477567298,48871
32,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.21731897812795,75.71072319201994,93.36609625944136,75.97208374875373,48871
33,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.49329164982355,74.91271820448878,93.35043646628979,75.57328015952145,48871
34,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.33659931635735,74.86284289276807,93.11846307277143,74.97507477567298,48871
35,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.39701195589682,74.3142144638404,92.671239641638,74.8753738783649,48871
36,0.0025,48,"{'embedding_attn': 0.3, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",4,2,3,4,1e-07,filter,False,kipu,1,True,2,False,12,chain,92.35180778417677,74.214463840399,93.51196375832703,74.97507477567298,48871
