idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
0,0.0025,48,0.2,4,1,6,4,1e-07,90.69978853296548,74.1645885286783,91.73589999337524,74.67597208374876
0,0.0025,48,0.2,4,2,6,4,1e-07,90.95986183017729,74.11471321695761,92.50351098913346,75.17447657028913
0,0.0025,48,0.2,4,3,6,4,1e-07,91.3729763380149,72.86783042394015,92.34764800911444,72.08374875373879
0,0.0025,48,0.2,4,4,6,4,1e-07,91.81250678031446,74.0149625935162,92.6694953402999,73.08075772681954
1,0.0025,48,0.2,4,1,6,4,1e-07,91.16259188152208,73.26683291770574,91.3239810821936,73.87836490528414
1,0.0025,48,0.2,4,2,6,4,1e-07,91.44827485190243,72.76807980049875,92.49836063430679,74.97507477567298
1,0.0025,48,0.2,4,3,6,4,1e-07,90.34162949620101,70.92269326683291,92.27924444102653,71.08673978065802
1,0.0025,48,0.2,4,4,6,4,1e-07,91.27983686550404,74.1645885286783,92.20112330872135,75.2741774675972
2,0.0025,48,0.2,4,1,6,4,1e-07,91.3696085796216,73.86533665835412,92.32529624825061,74.77567298105683
2,0.0025,48,0.2,4,2,6,4,1e-07,91.72854519604827,75.36159600997506,92.18076166404808,74.67597208374876
2,0.0025,48,0.2,4,3,6,4,1e-07,90.88818853770694,74.76309226932668,91.73638549065481,73.37986041874377
2,0.0025,48,0.2,4,4,6,4,1e-07,91.47150379290065,74.81296758104739,92.41535291885076,74.77567298105683
3,0.0025,48,0.2,4,1,6,4,1e-07,90.93520289497447,73.86533665835412,92.18070997856806,74.47657028913261
3,0.0025,48,0.2,4,2,6,4,1e-07,91.9019992009348,74.76309226932668,92.79260162322582,75.3738783649053
3,0.0025,48,0.2,4,3,6,4,1e-07,90.8077444763405,74.4139650872818,92.33619352378129,75.57328015952145
3,0.0025,48,0.2,4,4,6,4,1e-07,91.18922386785142,71.97007481296758,92.63702212187484,73.57926221335993
4,0.0025,48,0.2,4,1,6,4,1e-07,91.23506623511439,73.86533665835412,92.48925685662469,75.17447657028913
4,0.0025,48,0.2,4,2,6,4,1e-07,92.13323458747581,74.86284289276807,92.9405322179221,76.5702891326022
4,0.0025,48,0.2,4,3,6,4,1e-07,91.8130422995769,73.26683291770574,92.93529050531507,73.57926221335993
4,0.0025,48,0.2,4,4,6,4,1e-07,90.75660262578631,73.41645885286783,92.33096291985508,73.87836490528414
5,0.0025,48,0.2,4,1,6,4,1e-07,90.28274216486946,73.96508728179552,91.527867482099,73.47956131605184
5,0.0025,48,0.2,4,2,6,4,1e-07,91.47013468443052,75.11221945137157,92.81166446753001,75.2741774675972
5,0.0025,48,0.2,4,3,6,4,1e-07,91.06077133411513,73.16708229426435,92.09236779513394,72.28315054835494
5,0.0025,48,0.2,4,4,6,4,1e-07,91.00756634405876,73.66583541147132,92.18653126228816,73.87836490528414
6,0.0025,48,0.2,4,1,6,4,1e-07,91.14669597086777,73.31670822942642,91.94629924390816,72.68195413758724
6,0.0025,48,0.2,4,2,6,4,1e-07,91.7410054419625,74.56359102244389,92.62874577345237,76.27118644067797
6,0.0025,48,0.2,4,3,6,4,1e-07,91.04358931182882,74.61346633416458,91.74671175750504,75.3738783649053
6,0.0025,48,0.2,4,4,6,4,1e-07,91.23861004465213,73.86533665835412,92.47070017003074,75.07477567298105
7,0.0025,48,0.2,4,1,6,4,1e-07,90.9333363260208,73.71571072319202,92.37431693709725,74.8753738783649
7,0.0025,48,0.2,4,2,6,4,1e-07,91.799545157312,75.91022443890274,92.89521467157574,74.0777666999003
7,0.0025,48,0.2,4,3,6,4,1e-07,91.72499061850432,73.71571072319202,92.34566868236833,73.678963110668
7,0.0025,48,0.2,4,4,6,4,1e-07,90.69024589482973,73.06733167082294,91.7868289530581,72.88135593220339
8,0.0025,48,0.2,4,1,6,4,1e-07,91.42175370345342,73.81546134663341,91.9813859934073,74.67597208374876
8,0.0025,48,0.2,4,2,6,4,1e-07,91.61332257282557,74.76309226932668,93.01515076601173,74.8753738783649
8,0.0025,48,0.2,4,3,6,4,1e-07,91.30442191308117,73.66583541147132,92.14841334974093,73.47956131605184
8,0.0025,48,0.2,4,4,6,4,1e-07,91.07969891139322,75.36159600997506,92.80168264198558,75.97208374875373
9,0.0025,48,0.2,4,1,6,4,1e-07,91.07887913349971,74.214463840399,92.22353842623586,74.77567298105683
9,0.0025,48,0.2,4,2,6,4,1e-07,91.34429376454617,74.61346633416458,92.5147221865051,76.07178464606181
9,0.0025,48,0.2,4,3,6,4,1e-07,91.76271536809327,73.66583541147132,92.64484664253328,75.57328015952145
9,0.0025,48,0.2,4,4,6,4,1e-07,91.25444861779202,75.01246882793018,92.38020370310707,75.2741774675972
10,0.0025,48,0.2,4,1,6,4,1e-07,90.95007774117883,73.96508728179552,92.00256635286338,74.67597208374876
10,0.0025,48,0.2,4,2,6,4,1e-07,91.86259392530854,74.66334164588528,92.91680218125143,75.17447657028913
10,0.0025,48,0.2,4,3,6,4,1e-07,90.84225875843002,72.86783042394015,91.70949195246078,71.88434695912264
10,0.0025,48,0.2,4,4,6,4,1e-07,91.29089211529664,72.56857855361596,92.39324295568959,74.17746759720838
11,0.0025,48,0.2,4,1,6,4,1e-07,91.15618099408691,72.51870324189527,91.79197229904791,72.58225324027916
11,0.0025,48,0.2,4,2,6,4,1e-07,91.41125081485222,75.31172069825436,92.31947212892409,74.37686939182453
11,0.0025,48,0.2,4,3,6,4,1e-07,91.3649876375495,75.16209476309227,92.2544410800276,74.57627118644068
11,0.0025,48,0.2,4,4,6,4,1e-07,91.15589383501408,74.86284289276807,92.08126987137479,73.37986041874377
12,0.0025,48,0.2,4,1,6,4,1e-07,91.09062392174458,71.97007481296758,91.88808811190677,72.38285144566301
12,0.0025,48,0.2,4,2,6,4,1e-07,91.2667076340049,73.71571072319202,92.08840291325154,74.17746759720838
12,0.0025,48,0.2,4,3,6,4,1e-07,91.50998185201188,74.46384039900249,92.29066534802526,74.47657028913261
12,0.0025,48,0.2,4,4,6,4,1e-07,90.49521087266022,71.2718204488778,92.6092537151502,72.08374875373879
13,0.0025,48,0.2,4,1,6,4,1e-07,91.00682941602638,72.26932668329177,92.15263423733369,75.17447657028913
13,0.0025,48,0.2,4,2,6,4,1e-07,91.20364271718381,73.06733167082294,92.54256040354994,72.48255234297109
13,0.0025,48,0.2,4,3,6,4,1e-07,91.19716890540394,73.11720698254364,92.77169626653301,75.17447657028913
13,0.0025,48,0.2,4,4,6,4,1e-07,91.19893253893807,73.11720698254364,92.55147388938222,73.28015952143569
14,0.0025,48,0.2,4,1,6,4,1e-07,91.22837596804038,72.46882793017456,91.99063167482129,74.47657028913261
14,0.0025,48,0.2,4,2,6,4,1e-07,91.54771357237465,74.51371571072319,92.55958398395234,73.28015952143569
14,0.0025,48,0.2,4,3,6,4,1e-07,91.07107337663012,72.61845386533666,92.35490060590146,71.38584247258225
14,0.0025,48,0.2,4,4,6,4,1e-07,91.16199550323375,74.2643391521197,92.88138169188454,75.87238285144566
15,0.0025,48,0.2,4,1,6,4,1e-07,91.53075359813116,73.56608478802993,92.08568237792572,75.47357926221336
15,0.0025,48,0.2,4,2,6,4,1e-07,91.6907677615456,74.61346633416458,92.5603770321409,76.07178464606181
15,0.0025,48,0.2,4,3,6,4,1e-07,91.7339359930795,75.41147132169576,92.64543007414409,75.57328015952145
15,0.0025,48,0.2,4,4,6,4,1e-07,91.19592813087755,74.11471321695761,92.61315840879176,75.97208374875373
16,0.0025,48,0.2,4,1,6,4,1e-07,91.09924178662025,73.96508728179552,92.15845854136428,74.17746759720838
16,0.0025,48,0.2,4,2,6,4,1e-07,91.70572563255025,73.61596009975062,93.00934361101646,75.17447657028913
16,0.0025,48,0.2,4,3,6,4,1e-07,90.83752990289362,72.56857855361596,92.45027936827852,72.18344965104686
16,0.0025,48,0.2,4,4,6,4,1e-07,91.62622173158226,73.36658354114714,92.29704348345976,74.77567298105683
17,0.0025,48,0.2,4,1,6,4,1e-07,91.22161053319377,71.571072319202,91.5111538933541,71.28614157527417
17,0.0025,48,0.2,4,2,6,4,1e-07,91.1557258002648,74.66334164588528,92.85959337869194,74.77567298105683
17,0.0025,48,0.2,4,3,6,4,1e-07,90.86442419271576,75.21197007481297,92.7030048997915,74.67597208374876
17,0.0025,48,0.2,4,4,6,4,1e-07,91.50167706871729,73.06733167082294,92.73563338356297,73.87836490528414
18,0.0025,48,0.2,4,1,6,4,1e-07,90.26871752419147,72.91770573566085,91.9856083383159,74.77567298105683
18,0.0025,48,0.2,4,2,6,4,1e-07,91.45614108755858,73.66583541147132,92.54435283441387,73.37986041874377
18,0.0025,48,0.2,4,3,6,4,1e-07,92.26892137281038,75.61097256857855,92.30732976161988,74.8753738783649
18,0.0025,48,0.2,4,4,6,4,1e-07,91.67044797201055,73.76558603491273,92.20320808087536,75.77268195413758
19,0.0025,48,0.2,4,1,6,4,1e-07,90.72557892716645,73.26683291770574,92.06430632223245,74.8753738783649
19,0.0025,48,0.2,4,2,6,4,1e-07,92.27050520125859,74.46384039900249,92.7395381791437,75.57328015952145
19,0.0025,48,0.2,4,3,6,4,1e-07,91.14453834836588,74.11471321695761,91.99649916240212,73.08075772681954
19,0.0025,48,0.2,4,4,6,4,1e-07,91.04195987178541,73.11720698254364,92.56343072428503,75.3738783649053
