idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
9,0.002,16,0.25,4,6,32,4,1e-07,91.28342526043348,73.56608478802993,91.4327396128481,73.57926221335993
9,0.002,16,0.3,4,4,32,4,1e-07,90.20930646375211,71.12219451371571,90.44540137303431,73.77866400797608
9,0.002,16,0.3,4,6,32,4,1e-07,90.5664890580327,72.31920199501248,91.14572546202639,72.68195413758724
10,0.002,16,0.25,4,4,32,4,1e-07,90.31960764749434,71.2718204488778,91.40387149619775,73.57926221335993
10,0.002,16,0.25,4,6,32,4,1e-07,90.28293889892196,71.47132169576061,91.07247495749448,72.78165503489531
10,0.002,16,0.3,4,4,32,4,1e-07,89.81322237818625,71.4214463840399,91.03466200342332,73.28015952143569
10,0.002,16,0.3,4,6,32,4,1e-07,90.95605989462969,70.97256857855362,90.88540501860479,71.88434695912264
11,0.002,16,0.25,4,4,32,4,1e-07,91.07983746201216,71.17206982543641,91.87758090280698,73.08075772681954
11,0.002,16,0.25,4,6,32,4,1e-07,89.82469827953268,70.92269326683291,91.12501771078506,73.08075772681954
11,0.002,16,0.3,4,4,32,4,1e-07,90.2964128102409,71.571072319202,90.84302816249618,74.27716849451646
11,0.002,16,0.3,4,6,32,4,1e-07,90.69710552125994,71.2219451371571,90.83308202600125,72.78165503489531
12,0.002,16,0.25,4,4,32,4,1e-07,90.31404612099594,73.16708229426435,91.05276819343845,74.57627118644068
12,0.002,16,0.25,4,6,32,4,1e-07,90.10851065879001,70.57356608478803,91.46897073537738,72.58225324027916
12,0.002,16,0.3,4,4,32,4,1e-07,90.28060345973961,71.7206982543641,91.55976784038178,74.0777666999003
12,0.002,16,0.3,4,6,32,4,1e-07,90.23509395584163,70.57356608478803,90.63343574676772,71.68494516450647
13,0.002,16,0.25,4,4,32,4,1e-07,90.67544372620594,71.77057356608478,91.24577791872775,72.98105682951147
13,0.002,16,0.25,4,6,32,4,1e-07,90.69570446860811,71.571072319202,91.66262512667626,70.18943170488534
13,0.002,16,0.3,4,4,32,4,1e-07,89.57689020503693,68.7780548628429,91.31587466515512,70.38883349950149
13,0.002,16,0.3,4,6,32,4,1e-07,90.51116506485909,71.47132169576061,91.09788893537211,74.77567298105683
14,0.002,16,0.25,4,4,32,4,1e-07,90.77259245673626,71.97007481296758,91.2878727156097,73.37986041874377
