idx,dropout,lr,quantum_data,test_auc,test_acc,val_auc,val_acc,#params,RD
25,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.33174609413993,74.3640897755611,92.52436895701439,73.37986041874377,31755,1
26,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.50194125334131,73.46633416458853,91.74877585459376,74.37686939182453,1300959,2
26,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.50986442567655,75.21197007481297,91.92978746707924,74.47657028913261,572235,1
26,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.62959519312761,69.17705735660847,90.41358036920302,68.6939182452642,374907,1
26,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.09395279856433,73.96508728179552,91.92247324263685,74.17746759720838,104667,1
26,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.78364922861807,73.01745635910224,92.6799823499479,72.48255234297109,31755,1
27,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.34991207227118,72.66832917705736,91.19926976887962,72.98105682951147,1300959,2
27,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.03384186545863,73.21695760598503,92.0755264771951,73.97806580259221,572235,1
27,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.64756257189354,71.47132169576061,90.82502717130919,70.28913260219342,374907,1
27,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,90.9638434090051,74.1645885286783,92.0268057281787,74.0777666999003,104667,1
27,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.27674951573796,73.46633416458853,91.80430722923903,71.68494516450647,31755,1
28,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.89597436437117,73.16708229426435,92.15105201406992,74.27716849451646,1300959,2
28,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.66591612867576,74.4139650872818,91.61897540399455,75.47357926221336,572235,1
28,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.23736247833551,69.82543640897757,90.36690894024952,68.39481555333998,374907,1
28,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.2556923249696,75.76059850374065,92.5663854900143,74.47657028913261,104667,1
28,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,90.95155793844822,74.91271820448878,92.18569490220985,74.57627118644068,31755,1
29,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,89.42916961061313,72.91770573566085,91.08710536398742,73.18045862412762,1300959,2
29,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.6086519387312,74.86284289276807,92.46257601691687,74.27716849451646,572235,1
29,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.64445387518857,72.01995012468828,90.9444873964475,70.08973080757727,374907,1
29,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.16539439047874,73.81546134663341,92.46363241051644,73.87836490528414,104667,1
29,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.11462659559558,72.46882793017456,91.83526137055719,73.57926221335993,31755,1
30,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.878302288366,72.76807980049875,91.77091169208286,74.77567298105683,1300959,2
30,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.62838338787876,75.41147132169576,92.58978967583514,75.2741774675972,572235,1
30,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.83180359128069,72.11970074812967,91.12870432271781,73.08075772681954,374907,1
30,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.6473962570942,74.96259351620948,92.78753343408263,73.97806580259221,104667,1
30,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.43983412616095,75.06234413965088,92.5751885085927,74.37686939182453,31755,1
31,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.46759858974002,71.77057356608478,91.19939651489865,73.87836490528414,1300959,2
31,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.63906649229985,73.86533665835412,92.02719624890405,75.07477567298105,572235,1
31,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.26433319018709,69.72568578553616,90.05127118485763,66.10169491525424,374907,1
31,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,90.76405089702781,74.46384039900249,92.23330225147356,72.08374875373879,104667,1
31,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.45386902351248,73.31670822942642,92.55443805083775,73.678963110668,31755,1
32,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.11254615134368,72.36907730673316,91.1773647860581,73.37986041874377,1300959,2
32,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.44649544927307,72.16957605985037,92.55140231144735,74.37686939182453,572235,1
32,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,89.18727922516689,71.571072319202,90.80755891868344,69.59122632103688,374907,1
32,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.08542927150847,73.51620947630923,92.30375102503238,73.37986041874377,104667,1
32,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.3006925240727,73.41645885286783,91.89132286077918,71.5852442671984,31755,1
33,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.75556918913874,72.76807980049875,91.80208621109834,73.678963110668,1300959,2
33,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.56022089659388,73.46633416458853,92.25398623930971,73.97806580259221,572235,1
33,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.72378688809486,70.67331670822942,90.917597582314,69.29212362911267,374907,1
33,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.20765226917342,74.66334164588528,93.01930066546882,73.87836490528414,104667,1
33,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.58118447134873,72.91770573566085,92.84384125529466,72.88135593220339,31755,1
34,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,89.9232596126486,73.21695760598503,91.3836819221663,73.28015952143569,1300959,2
34,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.4987609525472,74.86284289276807,92.36343066369199,74.77567298105683,572235,1
34,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.84658593150616,70.42394014962593,90.4804136033312,69.59122632103688,374907,1
34,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.44980004686998,75.01246882793018,92.32660424007236,73.87836490528414,104667,1
34,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.45585551126632,74.61346633416458,92.24333904245789,75.2741774675972,31755,1
35,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.55768547585963,73.46633416458853,92.03111849627173,74.77567298105683,1300959,2
35,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.55740979322012,74.96259351620948,91.77621393217461,74.17746759720838,572235,1
35,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,89.20195067932752,72.61845386533666,90.96889693056498,72.88135593220339,374907,1
35,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.30942332052818,75.21197007481297,92.4937348894319,74.27716849451646,104667,1
35,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.04340088979164,74.51371571072319,92.4936990243679,71.9840478564307,31755,1
36,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.54848966146156,73.06733167082294,91.76938900492395,73.77866400797608,1300959,2
36,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,90.84812825151562,73.56608478802993,91.91961021507952,71.48554336989032,572235,1
36,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.61521825955879,70.12468827930175,91.05367938891807,68.29511465603191,374907,1
36,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.47225282508859,74.56359102244389,92.03886393729125,75.17447657028913,104667,1
36,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.23559113499132,73.41645885286783,92.01735422380378,73.678963110668,31755,1
37,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.81376052617193,72.11970074812967,91.718527497517,74.8753738783649,1300959,2
37,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.68057801498436,74.3640897755611,92.52236611412474,74.67597208374876,572235,1
37,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.88654531572273,71.52119700748129,90.97187690803557,71.28614157527417,374907,1
37,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,90.98747653866596,73.91521197007481,92.0912608951564,72.28315054835494,104667,1
37,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.13430481495556,73.81546134663341,92.16406372904112,74.0777666999003,31755,1
38,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.46050495214267,72.71820448877806,91.3088032055379,72.58225324027916,1300959,2
38,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.72455773192351,74.3640897755611,92.43163615314171,73.28015952143569,572235,1
38,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.78903181181929,70.22443890274315,90.50228626472044,71.08673978065802,374907,1
38,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.2837196864956,73.21695760598503,92.1200558021182,74.37686939182453,104667,1
38,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.31180742817311,73.56608478802993,92.39368782772365,74.27716849451646,31755,1
39,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.08568346025685,73.21695760598503,91.80278762087532,73.77866400797608,1300959,2
39,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.36121406493878,74.3142144638404,92.74631181236958,74.0777666999003,572235,1
39,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,89.07842682365661,72.66832917705736,90.835613609567,72.18344965104686,374907,1
39,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.00533161680006,73.71571072319202,91.9951018821504,71.78464606181456,104667,1
39,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.26169263075325,73.91521197007481,92.57125907365597,73.37986041874377,31755,1
40,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.51293357748146,72.56857855361596,91.57534234361309,73.28015952143569,1300959,2
40,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.47344223455622,74.2643391521197,92.34136776272783,75.77268195413758,572235,1
40,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,89.16527078596775,72.51870324189527,91.04056380134492,72.78165503489531,374907,1
40,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.11003981108432,73.66583541147132,92.0654293831028,73.57926221335993,104667,1
40,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.20731537964566,72.76807980049875,91.87490777014575,71.9840478564307,31755,1
41,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.88736217910588,74.4139650872818,92.02120658653998,74.47657028913261,1300959,2
41,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.49827207767841,74.4139650872818,92.08569582779272,73.97806580259221,572235,1
41,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.65367745232543,70.92269326683291,90.70985007804599,69.29212362911267,374907,1
41,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.10932778499252,73.76558603491273,92.28397470361786,73.87836490528414,104667,1
41,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,90.9231979260215,73.91521197007481,91.87911882348006,73.97806580259221,31755,1
42,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.48659079201192,74.1645885286783,92.18789844905454,74.57627118644068,1300959,2
42,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,90.90227699120715,72.96758104738154,91.70763404273652,73.77866400797608,572235,1
42,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.5274775212442,71.87032418952619,90.96658545783531,71.5852442671984,374907,1
42,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.9634743163539,74.56359102244389,92.56401249570246,74.97507477567298,104667,1
42,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.18306679479431,74.81296758104739,92.07343975255242,74.67597208374876,31755,1
43,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.28586740802886,72.81795511221945,91.19249548238274,72.58225324027916,1300959,2
43,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.66325410322605,73.86533665835412,92.45071408543146,76.37088733798603,572235,1
43,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,89.40846898620912,73.46633416458853,91.36865009417484,72.18344965104686,374907,1
43,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.02715695006017,73.91521197007481,92.55693143097461,74.67597208374876,104667,1
43,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,90.92640687711001,73.16708229426435,91.93271646421921,72.88135593220339,31755,1
44,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.54112312679776,72.86783042394015,91.36821122532217,73.97806580259221,1300959,2
44,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.75189619397528,73.96508728179552,92.38779098733993,73.97806580259221,572235,1
44,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.34474489916654,70.62344139650872,90.80124266890897,69.89032901296112,374907,1
44,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.8150642323055,74.61346633416458,92.58856553809547,74.8753738783649,104667,1
44,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.30937553012555,73.26683291770574,91.99095660759184,73.77866400797608,31755,1
45,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.13002483884463,73.31670822942642,92.37904863274453,74.67597208374876,1300959,2
45,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,90.9953989636822,74.4139650872818,92.20767723020113,75.07477567298105,572235,1
45,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.43418112295748,72.16957605985037,90.44964004590693,70.7876370887338,374907,1
45,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.59536303939994,74.214463840399,92.31940019726729,71.28614157527417,104667,1
45,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.19995533469653,73.86533665835412,92.20624890086722,70.48853439680957,31755,1
46,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.16653522985291,74.86284289276807,91.77655481665121,74.67597208374876,1300959,2
46,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.43438670776425,74.96259351620948,91.92026663237058,74.77567298105683,572235,1
46,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.64389775439572,71.17206982543641,90.51035584764809,71.5852442671984,374907,1
46,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.09876837503799,74.66334164588528,92.06334143342035,74.37686939182453,104667,1
46,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.61449748813465,74.0149625935162,92.14873919556312,74.8753738783649,31755,1
47,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.84102403729358,73.26683291770574,91.99063137371313,74.47657028913261,1300959,2
47,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.6209326320663,74.56359102244389,92.26828600705997,74.67597208374876,572235,1
47,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.80024235250907,71.87032418952619,90.79309187716082,71.28614157527417,374907,1
47,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.00404195393443,73.76558603491273,92.57188885687071,75.2741774675972,104667,1
47,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.22578575099683,73.76558603491273,92.30105063394711,73.28015952143569,31755,1
48,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.62115653815852,72.56857855361596,91.73199474295302,74.47657028913261,1300959,2
48,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.1012118433015,75.16209476309227,92.39142435054659,75.17447657028913,572235,1
48,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.89634198537362,71.37157107231921,90.61167656420672,68.89332003988035,374907,1
48,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.02353699614618,74.61346633416458,92.26443021238629,73.57926221335993,104667,1
48,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,90.64037968701383,73.06733167082294,92.20606329059208,71.08673978065802,31755,1
49,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.30066973036853,71.17206982543641,91.03440564888423,72.78165503489531,1300959,2
49,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,92.05828133767858,74.51371571072319,92.24309319003578,74.47657028913261,572235,1
49,"{'embedding_attn': 0.325, 'after_attn': 0.325, 'feedforward': 0.275, 'embedding_pos': 0.275}",0.001,king_measure_corners,88.27281288239683,71.97007481296758,90.67261280338796,71.38584247258225,374907,1
49,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.24220698809454,74.81296758104739,91.9981118266908,74.0777666999003,104667,1
49,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.35609317517213,75.01246882793018,92.0330624177602,73.97806580259221,31755,1
