idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
0,0.0001,6,0.005,1,1,1,6,1e-06,84.8094611589013,69.52618453865337,85.70146143936903,68.59421734795613
0,0.0001,6,0.005,1,1,1,6,1e-07,80.14179574098624,69.07730673316709,83.13659085560333,68.49451645064806
0,0.0001,6,0.005,1,1,1,8,1e-06,86.10287529431854,68.92768079800499,87.31818517324619,69.99002991026919
0,0.0001,6,0.005,1,1,1,8,1e-07,84.81648340495421,68.87780548628429,86.75850124955308,69.19242273180458
0,0.0001,6,0.005,1,1,2,6,1e-06,82.47827341196157,69.17705735660847,85.89688913384936,70.18943170488534
0,0.0001,6,0.005,1,1,2,6,1e-07,85.23570856630815,69.37655860349126,86.94184613535302,69.79062811565304
0,0.0001,6,0.005,1,1,2,8,1e-06,84.36877195140049,69.52618453865337,84.66185918689544,69.79062811565304
0,0.0001,6,0.005,1,1,2,8,1e-07,85.06896338028398,69.32668329177058,86.62698398266308,69.69092721834497
0,0.0001,6,0.005,1,2,1,6,1e-06,84.82142373226306,68.87780548628429,87.2131452450201,69.19242273180458
0,0.0001,6,0.005,1,2,1,6,1e-07,85.17463774399859,69.42643391521197,85.27551704819898,69.99002991026919
0,0.0001,6,0.005,1,2,1,8,1e-06,84.26625308072234,70.17456359102245,87.22019681135549,70.08973080757727
0,0.0001,6,0.005,1,2,1,8,1e-07,85.96423322374135,69.22693266832918,86.94901937132403,69.89032901296112
0,0.0001,6,0.005,1,2,2,6,1e-06,84.9505461726231,69.77556109725685,86.8293592013325,69.69092721834497
0,0.0001,6,0.005,1,2,2,6,1e-07,85.47527749295386,69.12718204488777,87.55847999910303,68.79361914257228
0,0.0001,6,0.005,1,2,2,8,1e-06,85.55476238121767,70.17456359102245,86.82962447196128,70.48853439680957
0,0.0001,6,0.005,1,2,2,8,1e-07,85.9861389701958,69.97506234413964,88.325273284248,70.08973080757727
0,0.0001,6,0.005,2,1,1,6,1e-06,84.3012774792085,68.87780548628429,86.22147361035182,69.0927218344965
0,0.0001,6,0.005,2,1,1,6,1e-07,85.49165152705608,69.57605985037407,87.83769575207407,70.68793619142572
0,0.0001,6,0.005,2,1,1,8,1e-06,84.76069423989996,68.2793017456359,87.31702967042241,70.98703888334995
0,0.0001,6,0.005,2,1,1,8,1e-07,82.73968867767759,69.62593516209476,83.53429808968207,70.68793619142572
0,0.0001,6,0.005,2,1,2,6,1e-06,84.60361568525444,69.42643391521197,85.30753541076658,70.28913260219342
0,0.0001,6,0.005,2,1,2,6,1e-07,85.01348489721332,68.3291770573566,85.8640661329135,69.99002991026919
0,0.0001,6,0.005,2,1,2,8,1e-06,84.47059880720317,68.9775561097257,87.08098443450373,69.69092721834497
0,0.0001,6,0.005,2,1,2,8,1e-07,85.44422981770184,69.02743142144638,85.876529998452,69.19242273180458
0,0.0001,6,0.005,2,2,1,6,1e-06,86.25495166338654,69.97506234413964,87.41623324782452,71.5852442671984
0,0.0001,6,0.005,2,2,1,6,1e-07,85.50097905083479,69.07730673316709,85.79280007134754,68.89332003988035
0,0.0001,6,0.005,2,2,1,8,1e-06,86.20394252422547,70.42394014962593,87.86536470949741,71.08673978065802
0,0.0001,6,0.005,2,2,1,8,1e-07,86.82678107992919,69.77556109725685,88.30004108910161,69.89032901296112
0,0.0001,6,0.005,2,2,2,6,1e-06,87.01315040048975,70.57356608478803,88.20163883725866,71.88434695912264
0,0.0001,6,0.005,2,2,2,6,1e-07,84.28652338989913,69.77556109725685,86.19212438849807,71.08673978065802
0,0.0001,6,0.005,2,2,2,8,1e-06,84.67529296730311,70.17456359102245,85.67264613871608,69.69092721834497
0,0.0001,6,0.005,2,2,2,8,1e-07,85.22844797538818,69.52618453865337,85.28767136727143,70.28913260219342
0,0.0001,6,0.01,1,1,1,6,1e-06,84.87063154193105,69.22693266832918,86.31833549773506,68.89332003988035
0,0.0001,6,0.01,1,1,1,6,1e-07,84.92569170968135,68.87780548628429,85.08576260439096,69.79062811565304
0,0.0001,6,0.01,1,1,1,8,1e-06,83.36378371852959,69.47630922693267,85.82228050240295,68.79361914257228
0,0.0001,6,0.01,1,1,1,8,1e-07,84.65097008288654,69.52618453865337,83.62330328880337,69.39182452642075
0,0.0001,6,0.01,1,1,2,6,1e-06,84.39095283980824,69.57605985037407,86.52738442244933,70.08973080757727
0,0.0001,6,0.01,1,1,2,6,1e-07,84.68140396866107,69.72568578553616,86.67844609839047,70.28913260219342
0,0.0001,6,0.01,1,1,2,8,1e-06,84.75795155764834,69.42643391521197,86.43148927723257,70.38883349950149
0,0.0001,6,0.01,1,1,2,8,1e-07,85.21163784910861,69.82543640897757,85.56409563672183,69.99002991026919
0,0.0001,6,0.01,1,2,1,6,1e-06,86.37730959878728,69.72568578553616,86.89772935478123,70.18943170488534
0,0.0001,6,0.01,1,2,1,6,1e-07,85.81036786436124,70.07481296758104,87.93089736847949,71.68494516450647
0,0.0001,6,0.01,1,2,1,8,1e-06,85.92710246626622,69.47630922693267,86.84562441263975,70.58823529411765
0,0.0001,6,0.01,1,2,1,8,1e-07,84.55256961765839,68.9775561097257,86.77186553160234,69.39182452642075
0,0.0001,6,0.01,1,2,2,6,1e-06,84.75187183221422,68.82793017456359,86.31584987425029,69.0927218344965
0,0.0001,6,0.01,1,2,2,6,1e-07,85.04402769040921,69.37655860349126,88.20734673680681,70.88733798604187
0,0.0001,6,0.01,1,2,2,8,1e-06,84.88085299718416,69.92518703241896,86.35182488362157,69.59122632103688
0,0.0001,6,0.01,1,2,2,8,1e-07,85.29265242677397,69.52618453865337,86.87297072208592,71.88434695912264
0,0.0001,6,0.01,2,1,1,6,1e-06,84.50128709499373,69.32668329177058,83.71360356047946,68.79361914257228
0,0.0001,6,0.01,2,1,1,6,1e-07,84.81978303653818,70.42394014962593,86.53097410776492,69.89032901296112
0,0.0001,6,0.01,2,1,1,8,1e-06,84.57936121366339,69.82543640897757,86.44271829013486,69.0927218344965
0,0.0001,6,0.01,2,1,1,8,1e-07,84.54731465223297,68.7281795511222,87.22843387708038,69.99002991026919
0,0.0001,6,0.01,2,1,2,6,1e-06,85.89616500201521,70.37406483790524,87.36471626257509,69.79062811565304
0,0.0001,6,0.01,2,1,2,6,1e-07,85.30863544831597,69.92518703241896,88.02814880742693,71.78464606181456
