idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
0,0.001,8,0.005,4,4,6,6,1e-07,90.16672624843261,72.11970074812967,91.50547909173173,73.77866400797608
0,0.001,8,0.005,4,4,8,6,1e-07,90.39378750590178,73.61596009975062,91.49013940625302,74.0777666999003
0,0.001,8,0.005,4,4,12,6,1e-07,90.4188699771309,73.41645885286783,91.6135628240171,74.8753738783649
1,0.001,8,0.005,4,4,6,6,1e-07,90.03955732991412,73.91521197007481,91.42479973436318,74.77567298105683
1,0.001,8,0.005,4,4,8,6,1e-07,89.91347874344679,73.21695760598503,90.565773672755,75.07477567298105
1,0.001,8,0.005,4,4,12,6,1e-07,90.36610828498972,73.26683291770574,91.79993143440326,74.0777666999003
2,0.001,8,0.005,4,4,6,6,1e-07,90.36336110163316,72.86783042394015,91.29647651215568,74.47657028913261
2,0.001,8,0.005,4,4,8,6,1e-07,90.78873661416942,72.61845386533666,92.34442755567845,74.47657028913261
2,0.001,8,0.005,4,4,12,6,1e-07,90.41865502527344,74.3142144638404,91.4279184039475,73.678963110668
3,0.001,8,0.005,4,4,6,6,1e-07,90.27728594732436,73.71571072319202,91.96581146391095,72.68195413758724
3,0.001,8,0.005,4,4,8,6,1e-07,90.12784764223122,72.61845386533666,91.9095914479418,73.28015952143569
3,0.001,8,0.005,4,4,12,6,1e-07,90.36839664604751,73.36658354114714,92.40103635149778,75.3738783649053
4,0.001,8,0.005,4,4,6,6,1e-07,90.82878506962419,73.51620947630923,91.70367932522456,74.77567298105683
4,0.001,8,0.005,4,4,8,6,1e-07,90.58029939221359,73.16708229426435,91.46391334854319,73.18045862412762
4,0.001,8,0.005,4,4,12,6,1e-07,90.5986469988955,72.41895261845387,91.90031289834154,73.97806580259221
5,0.001,8,0.005,4,4,6,6,1e-07,90.51461348077552,73.56608478802993,91.88888694672652,75.07477567298105
5,0.001,8,0.005,4,4,8,6,1e-07,90.86878772720401,72.96758104738154,91.71616097328358,73.57926221335993
5,0.001,8,0.005,4,4,12,6,1e-07,90.89368543708508,73.16708229426435,91.51439993229938,73.678963110668
6,0.001,8,0.005,4,4,6,6,1e-07,90.65914226931497,73.06733167082294,90.91895999567289,74.47657028913261
6,0.001,8,0.005,4,4,8,6,1e-07,90.38500667886318,73.91521197007481,92.15615575962282,75.07477567298105
6,0.001,8,0.005,4,4,12,6,1e-07,91.16665540044005,74.0149625935162,91.68087890435874,74.97507477567298
7,0.001,8,0.005,4,4,6,6,1e-07,90.36469464588939,72.91770573566085,91.93145427370325,73.97806580259221
7,0.001,8,0.005,4,4,8,6,1e-07,90.88331669790868,74.214463840399,92.07272282328181,75.3738783649053
7,0.001,8,0.005,4,4,12,6,1e-07,90.79155551922659,72.81795511221945,91.56224592399363,73.28015952143569
8,0.001,8,0.005,4,4,6,6,1e-07,90.12928439956896,72.96758104738154,91.78043778580451,74.97507477567298
8,0.001,8,0.005,4,4,8,6,1e-07,90.51443982751223,72.91770573566085,91.75908461742598,74.77567298105683
8,0.001,8,0.005,4,4,12,6,1e-07,90.85089776759105,73.41645885286783,91.68834651998264,74.67597208374876
9,0.001,8,0.005,4,4,6,6,1e-07,90.73716440649582,74.2643391521197,92.29709756268717,75.07477567298105
9,0.001,8,0.005,4,4,8,6,1e-07,90.77310750257206,73.91521197007481,91.87361322414237,75.47357926221336
9,0.001,8,0.005,4,4,12,6,1e-07,90.10790111409906,73.21695760598503,91.299286585389,73.28015952143569
10,0.001,8,0.005,4,4,6,6,1e-07,90.83067433861902,72.81795511221945,91.96582455876293,74.47657028913261
10,0.001,8,0.005,4,4,8,6,1e-07,90.70044764365221,73.41645885286783,92.38264541900071,75.17447657028913
10,0.001,8,0.005,4,4,12,6,1e-07,89.78856997133123,73.51620947630923,92.01060669529541,74.17746759720838
11,0.001,8,0.005,4,4,6,6,1e-07,89.67645754985367,72.31920199501248,92.59341115956107,72.78165503489531
11,0.001,8,0.005,4,4,8,6,1e-07,90.30058906224657,73.81546134663341,91.2415485464791,74.17746759720838
11,0.001,8,0.005,4,4,12,6,1e-07,90.64344923981092,72.61845386533666,92.28419775414052,75.2741774675972
