idx,dropout,lr,quantum_data,test_auc,test_acc,val_auc,val_acc,#params,RD
20,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.22671149955399,73.36658354114714,92.54600522536913,73.87836490528414,1573779,1
20,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.76330064811638,68.6783042394015,89.47160137748557,58.225324027916244,1028787,1
20,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,90.70891034571488,72.61845386533666,91.77890182629605,73.37986041874377,284403,1
20,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.58193398681512,73.51620947630923,92.57195497060684,74.0777666999003,85011,1
20,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,91.87126966347095,74.4139650872818,92.62414814024525,74.47657028913261,85011,1
21,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.85160839051969,73.36658354114714,91.72827064951896,74.0777666999003,2510523,2
21,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.03058686670919,74.2643391521197,92.35673773536861,73.28015952143569,1573779,1
21,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,86.7156014997704,67.88029925187033,88.06304335761703,60.11964107676969,1028787,1
21,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.34409246134754,73.86533665835412,92.38865024032127,74.47657028913261,284403,1
21,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.38851144587291,74.214463840399,92.58239066471336,73.08075772681954,85011,1
21,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,91.80768197898574,73.41645885286783,92.68203549969495,74.97507477567298,85011,1
22,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.15374657176426,73.16708229426435,92.07876689191495,72.58225324027916,2510523,2
22,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.4951117468196,74.214463840399,92.57187773855196,74.0777666999003,1573779,1
22,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,86.41533758824184,60.049875311720704,87.69970279917452,60.31904287138584,1028787,1
22,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.13196427530542,72.31920199501248,91.66748766605639,73.57926221335993,284403,1
22,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.59803281211109,74.51371571072319,92.32842187718573,74.67597208374876,85011,1
22,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.12310339657607,74.76309226932668,92.92279361264185,73.87836490528414,85011,1
23,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.2523420749241,73.86533665835412,92.05155890683841,74.17746759720838,2510523,2
23,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.04400172875565,72.11970074812967,92.43096227072505,72.38285144566301,1573779,1
23,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.46232312106842,65.5860349127182,88.52347335226972,54.735792622133594,1028787,1
23,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.27230706108159,72.46882793017456,91.96878635950384,72.78165503489531,284403,1
23,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.33801120702411,73.46633416458853,91.63563583740769,71.5852442671984,85011,1
23,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.11944582619688,73.86533665835412,92.75909386591889,73.97806580259221,85011,1
24,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.2795790676807,73.46633416458853,92.32058031253956,74.17746759720838,2510523,2
24,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.46865243137347,74.06483790523691,92.49604538214227,73.47956131605184,1573779,1
24,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,86.63042954908565,66.73316708229426,88.67883891499356,60.817547357926216,1028787,1
24,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.51507178995243,75.11221945137157,92.24405024670509,74.17746759720838,284403,1
24,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.68466124307906,74.2643391521197,92.87061583896053,75.87238285144566,85011,1
24,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.18128932119939,74.1645885286783,92.47711428208967,74.8753738783649,85011,1
25,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.453839884501,75.01246882793018,91.84028373332914,74.47657028913261,2510523,2
25,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.28391033237831,73.81546134663341,92.04185794815409,73.28015952143569,1573779,1
25,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.2452451138054,67.58104738154613,90.11478309318494,62.51246261216351,1028787,1
25,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.38409508235353,74.0149625935162,92.0474716568581,74.0777666999003,284403,1
25,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.03324816673427,72.51870324189527,92.19317482723,71.88434695912264,85011,1
25,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.02822532451212,73.66583541147132,92.72208551822848,72.88135593220339,85011,1
26,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.54087065225207,72.36907730673316,92.11338299201137,73.87836490528414,2510523,2
26,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.27997494437096,74.1645885286783,92.15262650300335,74.0777666999003,1573779,1
26,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.54645112214033,66.08478802992519,89.00760484132994,54.43668993020937,1028787,1
26,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.76306960925453,74.91271820448878,92.0160977426667,70.08973080757727,284403,1
26,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.36679321415819,71.87032418952619,92.13674834713146,70.68793619142572,85011,1
26,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.05805747084334,75.31172069825436,93.05658388387623,74.77567298105683,85011,1
27,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.2580620023444,73.16708229426435,92.11659996116207,74.27716849451646,2510523,2
27,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,90.98209611271704,74.214463840399,92.2400873674066,71.1864406779661,1573779,1
27,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.06445426154978,65.9850374064838,88.32072268165709,54.735792622133594,1028787,1
27,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.52422373595385,72.56857855361596,92.06765971148373,71.78464606181456,284403,1
27,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.75300208474545,73.96508728179552,92.67775727725372,73.18045862412762,85011,1
27,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.2090038145777,74.56359102244389,92.94389189765873,74.0777666999003,85011,1
28,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.11221650999761,73.46633416458853,92.13525141857951,73.57926221335993,2510523,2
28,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.08270580023056,74.3142144638404,92.41373377529194,73.37986041874377,1573779,1
28,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.2801509399742,68.6783042394015,89.91991769290824,61.11665004985045,1028787,1
28,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.01632682241177,74.91271820448878,92.9309507407659,70.38883349950149,284403,1
28,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.55291574679879,74.2643391521197,92.10464576727408,73.57926221335993,85011,1
28,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.40435570356613,74.4139650872818,92.76876653578154,72.58225324027916,85011,1
29,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.74749872333615,73.56608478802993,92.25459891319325,72.88135593220339,2510523,2
29,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.1112004867502,72.51870324189527,92.52836053295309,74.67597208374876,1573779,1
29,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,89.50346152099353,70.82294264339151,90.19392312179406,69.99002991026919,1028787,1
29,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.51490202519206,75.46134663341645,92.49508284807071,71.68494516450647,284403,1
29,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.22602482181802,73.81546134663341,91.52145109369184,71.88434695912264,85011,1
29,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.19948906030261,74.4139650872818,92.86955491386809,74.67597208374876,85011,1
30,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.88865325970451,73.96508728179552,91.97731133449639,75.07477567298105,2510523,2
30,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.98833161342392,74.3640897755611,92.80369992079024,75.57328015952145,1573779,1
30,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.70887063663852,72.06982543640898,90.87684617869878,66.6999002991027,1028787,1
30,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,90.9465814461288,73.96508728179552,91.58519495329402,71.68494516450647,284403,1
30,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.66470763149734,74.4139650872818,92.23485828110476,74.0777666999003,85011,1
30,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.42073741393607,75.06234413965088,92.73608774578737,74.47657028913261,85011,1
31,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.09772255207454,73.91521197007481,91.8072929444888,73.97806580259221,2510523,2
31,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.44776358361412,74.06483790523691,92.62777722493823,74.67597208374876,1573779,1
31,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.56304186205797,68.37905236907731,90.7468174074149,69.49152542372882,1028787,1
31,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,90.95076880910273,74.81296758104739,92.23730154962479,72.48255234297109,284403,1
31,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.95856366449672,74.214463840399,92.51941267924944,73.678963110668,85011,1
31,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.18218705225178,74.1645885286783,92.6389211852751,73.37986041874377,85011,1
32,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.88622611074155,73.31670822942642,91.6590199142856,74.57627118644068,2510523,2
32,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.3908089225697,72.91770573566085,92.51445483840315,73.87836490528414,1573779,1
32,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,86.20804403360962,70.07481296758104,89.08478371839426,58.524426719840484,1028787,1
32,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.13213166275189,74.3142144638404,92.26628265037036,74.0777666999003,284403,1
32,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.26191002496192,73.86533665835412,92.23433116822486,73.57926221335993,85011,1
32,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.3431015698089,75.11221945137157,93.12610758450106,74.57627118644068,85011,1
33,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.04869407650072,73.16708229426435,91.79923846358106,73.47956131605184,2510523,2
33,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.26258880964365,73.96508728179552,92.36567496787778,74.17746759720838,1573779,1
33,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.47213368553633,68.37905236907731,90.35664597704043,67.29810568295115,1028787,1
33,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,90.49583253124194,73.31670822942642,91.86216073671642,72.28315054835494,284403,1
33,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.63033153581938,73.96508728179552,92.48738276787802,73.08075772681954,85011,1
33,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,91.99160683366286,74.3142144638404,93.403981262521,75.57328015952145,85011,1
34,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.95748761083013,73.86533665835412,92.13036862340635,73.77866400797608,2510523,2
34,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.1361146740817,72.71820448877806,92.2439243706339,71.38584247258225,1573779,1
34,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.27629170577904,67.58104738154613,89.47352361760423,62.213359920239284,1028787,1
34,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.48314382833364,73.41645885286783,92.71456948114609,74.27716849451646,284403,1
34,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.40684381686712,74.81296758104739,91.985320353626,70.98703888334995,85011,1
34,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.33809807363374,75.91022443890274,92.9687681048752,75.67298105682951,85011,1
35,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.29421486716531,74.3142144638404,92.0900421414639,74.37686939182453,2510523,2
35,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.23197671670435,74.81296758104739,92.48497564563209,72.28315054835494,1573779,1
35,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,86.15204591433155,65.8852867830424,88.50738012487972,56.929212362911265,1028787,1
35,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,90.98472265825492,72.66832917705736,92.02413119080119,71.68494516450647,284403,1
35,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,90.72163454190466,73.86533665835412,91.74393715781048,73.28015952143569,85011,1
35,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.12518845079629,73.41645885286783,92.84456145326445,74.67597208374876,85011,1
36,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.20474937592824,74.56359102244389,92.08191891664977,74.0777666999003,2510523,2
36,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.09943583280995,73.61596009975062,92.47360158847845,74.47657028913261,1573779,1
36,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.54979918886507,70.87281795511223,90.10818631267877,70.08973080757727,1028787,1
36,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.40504687395527,74.713216957606,92.27327968446531,73.37986041874377,284403,1
36,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.2659897118641,73.76558603491273,91.7787975211703,72.78165503489531,85011,1
36,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.51866274655018,76.05985037406484,93.03495891396079,75.57328015952145,85011,1
37,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.56290162806313,72.61845386533666,91.77779766303198,72.58225324027916,2510523,2
37,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.09968436354856,72.76807980049875,92.09402273982693,73.28015952143569,1573779,1
37,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.77239762252465,66.28428927680798,89.94409585983757,65.70289132602194,1028787,1
37,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.15296986469131,72.56857855361596,92.13326562884433,71.28614157527417,284403,1
37,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.79724839034752,74.06483790523691,92.20809470718181,73.37986041874377,85011,1
37,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.11048082777454,74.3640897755611,92.66049962358419,73.37986041874377,85011,1
38,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.15630308236904,73.86533665835412,91.73878690044903,74.67597208374876,2510523,2
38,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,90.99933906241633,73.01745635910224,92.34003018280548,72.58225324027916,1573779,1
38,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.21883027006258,67.28179551122194,90.04683894440502,62.612163509471586,1028787,1
38,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.18052268354464,74.46384039900249,92.1757129714644,70.08973080757727,284403,1
38,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.73156713085389,74.76309226932668,91.92150873797111,73.18045862412762,85011,1
38,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.26273371028226,76.10972568578553,92.89336124365259,76.37088733798603,85011,1
39,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.39535808580696,73.21695760598503,92.16380908726889,73.47956131605184,2510523,2
39,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.37705392871655,70.47381546134663,92.91877719739226,71.48554336989032,1573779,1
39,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.80140197277613,64.43890274314215,89.3016974577409,65.50348953140578,1028787,1
39,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.04563314195534,73.56608478802993,92.49164408664477,72.08374875373879,284403,1
39,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.94940591031016,74.91271820448878,92.07045079632533,73.28015952143569,85011,1
39,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.18319321867098,74.91271820448878,92.84746897063314,75.77268195413758,85011,1
40,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.52884193849566,71.97007481296758,91.44416751567526,71.1864406779661,2510523,2
40,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.45007969945866,73.96508728179552,92.58848113035496,75.07477567298105,1573779,1
40,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,87.3725296003345,66.03491271820448,88.5478503688185,56.63010967098704,1028787,1
40,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.66722008906189,73.86533665835412,92.17623290294335,71.5852442671984,284403,1
40,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.19111429318548,74.2643391521197,91.97930977768264,72.88135593220339,85011,1
40,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,92.12797073059181,75.06234413965088,92.80013844592585,73.678963110668,85011,1
41,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,91.32127449509588,74.4139650872818,92.57316019540305,74.97507477567298,2510523,2
41,"{'embedding_attn': 0.375, 'after_attn': 0.375, 'feedforward': 0.3, 'embedding_pos': 0.3}",0.00085,king_measure_cross,91.34805724178182,75.16209476309227,92.42089080511789,73.08075772681954,1573779,1
41,"{'embedding_attn': 0.275, 'after_attn': 0.3, 'feedforward': 0.25, 'embedding_pos': 0.275}",0.00135,king_measure_corners,88.06036959451978,66.33416458852868,89.62510602729698,64.10767696909272,1028787,1
41,"{'embedding_attn': 0.275, 'after_attn': 0.275, 'feedforward': 0.25, 'embedding_pos': 0.25}",0.00175,king_2_ancilla,91.35848176191371,74.76309226932668,92.73458231016872,74.8753738783649,284403,1
41,"{'embedding_attn': 0.25, 'after_attn': 0.25, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,king_1_ancilla,91.6092598750877,74.66334164588528,92.2152294026908,74.0777666999003,85011,1
41,"{'embedding_attn': 0.225, 'after_attn': 0.225, 'feedforward': 0.225, 'embedding_pos': 0.225}",0.0025,none,91.9788801968586,75.76059850374065,92.75345932520435,74.77567298105683,85011,1
42,"{'embedding_attn': 0.475, 'after_attn': 0.475, 'feedforward': 0.35, 'embedding_pos': 0.35}",0.0004,king_measure_all,90.74023846265476,72.71820448877806,91.62339074906015,73.87836490528414,2510523,2
