idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
0,0.006,16,0.18,4,4,32,4,1e-07,90.67100512938175,72.16957605985037,91.03687222649002,72.48255234297109
0,0.006,16,0.2,4,4,32,4,1e-07,91.18951470835492,73.26683291770574,91.8583847990911,73.87836490528414
0,0.007,16,0.18,4,4,32,4,1e-07,91.06824153321035,72.31920199501248,91.99775263699867,73.97806580259221
0,0.007,16,0.2,4,4,32,4,1e-07,91.0281039797625,71.87032418952619,91.64938203330331,71.5852442671984
0,0.008,16,0.18,4,4,32,4,1e-07,91.08777085392633,74.11471321695761,92.32125438792335,74.37686939182453
0,0.008,16,0.2,4,4,32,4,1e-07,90.405928805688,72.61845386533666,91.84328803657303,73.97806580259221
1,0.006,16,0.18,4,4,32,4,1e-07,91.27158467912294,72.56857855361596,91.99632542732755,75.57328015952145
1,0.006,16,0.2,4,4,32,4,1e-07,91.13741374669614,73.46633416458853,91.75094899371362,75.57328015952145
1,0.007,16,0.18,4,4,32,4,1e-07,90.63843560097014,71.37157107231921,91.4368587814149,73.08075772681954
1,0.007,16,0.2,4,4,32,4,1e-07,91.19296471098608,72.31920199501248,92.21651550320996,73.37986041874377
1,0.008,16,0.18,4,4,32,4,1e-07,90.37820615388583,72.86783042394015,91.8854824803376,72.88135593220339
1,0.008,16,0.2,4,4,32,4,1e-07,90.34377293526939,71.47132169576061,91.58579633223106,73.77866400797608
2,0.006,16,0.18,4,4,32,4,1e-07,90.86308789419904,72.36907730673316,91.44294211641501,74.37686939182453
2,0.006,16,0.2,4,4,32,4,1e-07,90.30351680561239,71.77057356608478,91.72262847462316,73.37986041874377
2,0.007,16,0.18,4,4,32,4,1e-07,91.22322779325076,72.91770573566085,91.68446760895364,73.47956131605184
2,0.007,16,0.2,4,4,32,4,1e-07,90.13180840152773,73.56608478802993,91.54602903096783,74.97507477567298
2,0.008,16,0.18,4,4,32,4,1e-07,90.09488047858004,72.06982543640898,91.31791064737637,73.57926221335993
2,0.008,16,0.2,4,4,32,4,1e-07,90.84445966247576,72.56857855361596,91.56808115409454,74.37686939182453
3,0.006,16,0.18,4,4,32,4,1e-07,90.85958142437454,72.31920199501248,91.50076985910465,73.08075772681954
3,0.006,16,0.2,4,4,32,4,1e-07,90.54806374661467,71.571072319202,92.0305896836247,73.37986041874377
3,0.007,16,0.18,4,4,32,4,1e-07,90.63530171877846,72.41895261845387,91.34967717537202,73.678963110668
3,0.007,16,0.2,4,4,32,4,1e-07,91.36708845704405,72.26932668329177,91.99496095860212,74.27716849451646
3,0.008,16,0.18,4,4,32,4,1e-07,91.16515261441259,73.51620947630923,92.02757925279512,73.87836490528414
3,0.008,16,0.2,4,4,32,4,1e-07,90.6869507390499,70.67331670822942,91.96826347534186,71.48554336989032
4,0.006,16,0.18,4,4,32,4,1e-07,90.52130945090295,71.3216957605985,91.5239865893976,72.38285144566301
4,0.006,16,0.2,4,4,32,4,1e-07,91.23713673067064,72.76807980049875,91.93039536304258,73.97806580259221
4,0.007,16,0.18,4,4,32,4,1e-07,90.96843357141059,73.51620947630923,91.8042862845436,75.3738783649053
4,0.007,16,0.2,4,4,32,4,1e-07,90.74044729490652,73.86533665835412,91.68344720832191,72.88135593220339
4,0.008,16,0.18,4,4,32,4,1e-07,90.6307756435181,73.71571072319202,92.04102147007404,74.17746759720838
4,0.008,16,0.2,4,4,32,4,1e-07,90.85455538775548,71.87032418952619,91.43105681634941,72.88135593220339
5,0.006,16,0.18,4,4,32,4,1e-07,91.08772687131798,72.76807980049875,91.91850711377134,74.37686939182453
5,0.006,16,0.2,4,4,32,4,1e-07,90.5295841268311,71.2718204488778,91.52263894510544,72.58225324027916
5,0.007,16,0.18,4,4,32,4,1e-07,90.41030098082949,71.52119700748129,91.90568135115484,73.87836490528414
5,0.007,16,0.2,4,4,32,4,1e-07,90.6659980438886,73.31670822942642,91.43247173725332,75.3738783649053
5,0.008,16,0.18,4,4,32,4,1e-07,90.71404879010986,71.77057356608478,91.9868185969944,73.37986041874377
5,0.008,16,0.2,4,4,32,4,1e-07,91.02396053345501,72.76807980049875,91.47481558000169,74.67597208374876
6,0.006,16,0.18,4,4,32,4,1e-07,90.78099704793335,72.26932668329177,92.06593856154794,74.77567298105683
6,0.006,16,0.2,4,4,32,4,1e-07,90.89453221790033,73.11720698254364,91.16842924086633,74.57627118644068
6,0.007,16,0.18,4,4,32,4,1e-07,91.11708320918923,71.87032418952619,91.42275850508898,70.38883349950149
6,0.007,16,0.2,4,4,32,4,1e-07,90.59549890057103,72.16957605985037,91.72531778573794,72.28315054835494
6,0.008,16,0.18,4,4,32,4,1e-07,90.37158370579131,72.21945137157107,91.64888686093308,74.77567298105683
6,0.008,16,0.2,4,4,32,4,1e-07,90.57605541904078,72.56857855361596,91.6113229379674,74.37686939182453
7,0.006,16,0.18,4,4,32,4,1e-07,91.18587747193831,72.41895261845387,92.10605562244675,73.57926221335993
7,0.006,16,0.2,4,4,32,4,1e-07,90.9365354949385,72.11970074812967,91.25425714450088,73.18045862412762
7,0.007,16,0.18,4,4,32,4,1e-07,90.87679378711456,72.01995012468828,91.66680608969665,74.27716849451646
7,0.007,16,0.2,4,4,32,4,1e-07,91.06803263691646,71.4214463840399,91.96305831225347,71.68494516450647
7,0.008,16,0.18,4,4,32,4,1e-07,91.37232546149761,73.76558603491273,92.16111574900455,75.87238285144566
7,0.008,16,0.2,4,4,32,4,1e-07,91.16490402044448,72.91770573566085,91.66214131715712,74.0777666999003
8,0.006,16,0.18,4,4,32,4,1e-07,90.30974120695033,71.6209476309227,91.02210722460113,73.28015952143569
8,0.006,16,0.2,4,4,32,4,1e-07,90.52308389000078,72.76807980049875,91.8397295524267,74.27716849451646
8,0.007,16,0.18,4,4,32,4,1e-07,90.65441209011448,71.571072319202,92.10290549618215,74.0777666999003
8,0.007,16,0.2,4,4,32,4,1e-07,90.80593222584226,71.12219451371571,91.34155470212157,70.88733798604187
8,0.008,16,0.18,4,4,32,4,1e-07,90.51202142938546,71.6209476309227,91.83263500609749,71.28614157527417
8,0.008,16,0.2,4,4,32,4,1e-07,91.0556284766949,73.21695760598503,91.64353305116725,73.47956131605184
9,0.006,16,0.18,4,4,32,4,1e-07,91.24075930934607,72.41895261845387,91.58839162314472,74.47657028913261
9,0.006,16,0.2,4,4,32,4,1e-07,90.67169466643125,73.21695760598503,91.65346184614617,73.08075772681954
9,0.007,16,0.18,4,4,32,4,1e-07,90.81532286170375,73.21695760598503,92.52376850418442,74.27716849451646
9,0.007,16,0.2,4,4,32,4,1e-07,91.02777120928428,71.97007481296758,91.84004214998619,73.47956131605184
9,0.008,16,0.18,4,4,32,4,1e-07,91.48982147844242,73.11720698254364,91.72914212261036,74.0777666999003
9,0.008,16,0.2,4,4,32,4,1e-07,91.22261902558921,73.16708229426435,91.17445599703328,72.88135593220339
