trainlosslist,trauclist,tracclist,vallosslist,auclist,acclist
1.0803527528589423,66.77082962470207,66.5477379763094,0.919688306748867,80.86272105980551,67.79661016949152
0.9235020290721546,78.49082133363883,67.87498216069645,0.8651806265115738,83.3273847749571,67.8963110667996
0.891099660504948,80.69392467612248,68.27458256029685,0.8483968637883663,84.92506721773198,69.0927218344965
0.8616791947321458,81.90772100149749,69.4448408734123,0.8508391119539738,85.85250877850977,68.09571286141576
0.8435472472147508,83.33349759242678,69.48765520194091,0.8204895555973053,86.93895557568794,70.7876370887338
0.8448267974636772,83.35818576058823,69.34494077351219,0.8221395090222359,86.75896725549079,69.69092721834497
0.8316644205288454,84.48354279394988,69.58755530184102,0.7990100607275963,87.726829787932,70.88733798604187
0.8243416748263619,84.45385608958692,70.00142714428429,0.7787750400602818,88.98062161126872,71.38584247258225
0.8130954709920016,85.64599283212685,70.34394177251319,0.7777561917901039,89.16284544129024,72.28315054835494
0.8081063370813023,86.40968426976924,70.51519908662766,0.8103278428316116,88.57998705316477,70.88733798604187
0.8084842492233623,86.14152073051608,70.10132724418439,0.7776259891688824,89.66640810907933,70.68793619142572
0.8003999103199352,86.58233057913866,70.17268445839875,0.7630928829312325,89.77899387436744,71.1864406779661
0.7923729836940765,86.84493701396782,70.37248465819894,0.7689016424119473,90.0139078527033,71.28614157527417
0.7794504907998172,87.64518389607775,71.14314257171401,0.7673084232956171,89.82472528314503,73.47956131605184
0.7745592499321158,87.94705253211241,71.17168545739975,0.7672696337103844,89.96169315349285,71.28614157527417
0.7802733329209415,87.75579801763868,71.17168545739975,0.7453049905598164,90.2248988313452,71.88434695912264
0.76679272163998,88.17874313814086,71.31439988582846,0.7927062138915062,89.9647929438306,70.28913260219342
0.7637750013308091,88.3603371203901,71.4428428714143,0.7437189035117626,90.04814974436576,72.88135593220339
0.7660787213932384,88.26950126531952,71.41429998572856,0.7501040287315845,90.12988817652682,72.88135593220339
0.7514105851000006,88.87786016888163,71.78535749964321,0.7456275299191475,90.24020261785893,71.68494516450647
0.7496884746985002,89.19798430341895,72.17068645640074,0.7515789456665516,90.2871889926795,72.58225324027916
0.7550939039750533,88.77683440129542,71.69972884258598,0.7443780303001404,89.9934195032523,73.28015952143569
0.7484095074913718,88.86429461019077,71.38575710004281,0.7710696160793304,90.58260076387637,69.79062811565304
0.7492194002324885,88.79637959660306,71.6426430712145,0.7265544831752777,90.6697659944866,73.77866400797608
0.7426424026489258,89.32710105183446,71.55701441415727,0.7288827300071716,90.63871486477161,73.28015952143569
0.74690248912031,89.24858236233295,71.87098615670044,0.7593865506350994,91.00699572923848,71.68494516450647
0.7392620872367512,89.54215278856627,72.22777222777222,0.7440079338848591,90.65135521394602,71.9840478564307
0.7355488546869972,89.41368828399678,72.49892964178677,0.7273999582976103,90.54326641608911,73.57926221335993
0.7319981003349477,89.78367282345351,72.55601541315826,0.7331236228346825,90.63193269494559,72.28315054835494
0.7283814939585599,89.88991755878948,72.42757242757243,0.7317530196160078,90.39550162778079,74.0777666999003
0.7251095167615197,89.99897786962204,72.82717282717283,0.7339527904987335,90.53704899518893,72.88135593220339
0.7252039465037259,89.70267317949856,72.61310118452975,0.7417158223688602,90.86036673980905,74.27716849451646
0.7181615420363167,89.97577112478571,72.82717282717283,0.7525563798844814,90.4375285495709,72.68195413758724
0.7183236170898785,90.05166107685592,73.22677322677322,0.7279947176575661,90.57688581745704,73.18045862412762
0.7217514766888184,89.7739877034369,73.2410446696161,0.7309743799269199,91.00829593641778,73.18045862412762
0.716045930981636,90.19716772488422,73.18395889824461,0.7445635888725519,90.50056250788217,71.78464606181456
0.7135212795300917,90.23901548055039,72.98415869844442,0.734683196991682,90.49060255352116,72.58225324027916
0.7104636853391474,90.38083282686996,73.18395889824461,0.7173331845551729,91.02988997543659,74.37686939182453
0.7092454273592342,90.47202655307761,73.02697302697302,0.7457560524344444,90.56549090573382,73.37986041874377
0.7058186980811032,90.56270287096176,73.56928785500214,0.7212872691452503,90.9755739125905,73.37986041874377
0.7160656747492877,90.12000119982575,73.09833024118738,0.7266820929944515,91.162150960348,72.78165503489531
0.7028741587292064,90.68889034217389,73.81190238333095,0.7217584028840065,90.93158451526936,73.18045862412762
0.7040056724439968,90.7420175446736,73.42657342657343,0.75896380469203,90.65300924124901,71.9840478564307
0.7043924144723198,90.57098810920851,73.65491651205936,0.7231335062533617,91.0522839788643,73.87836490528414
0.7020162609490481,90.74700380494178,73.66918795490224,0.7283444590866566,91.04837460091274,73.18045862412762
0.7027611542831768,90.53832685557846,73.59783074068788,0.7477067522704601,90.714573695915,72.08374875373879
0.7012862517075105,90.69731830694136,73.76908805480234,0.746320266276598,90.52823200600537,72.08374875373879
0.6947645049203526,91.02144040773342,73.41230198373056,0.7426899261772633,90.68346857754665,73.87836490528414
0.6930103445594961,91.06057390905796,73.3837590980448,0.7030597813427448,91.40387149619775,73.57926221335993
0.6957121740687977,91.06006468270085,73.81190238333095,0.7316713742911816,91.2037183712101,71.9840478564307
0.6909728215499358,91.0758691347924,73.85471671185957,0.7422966957092285,90.62329193150912,73.57926221335993
0.6955208084800026,90.94816928267603,73.59783074068788,0.775581132620573,90.15164935630428,71.68494516450647
0.6980313059958545,90.90019911356791,73.04124446981591,0.7166055366396904,90.80918998007394,74.0777666999003
0.6805236442522569,91.49293576851898,73.95461681175966,0.7228982076048851,90.76296287321236,73.87836490528414
0.6914301189509305,90.91636490425972,73.75481661195947,0.7481854557991028,90.11441480533921,72.58225324027916
0.694411440058188,91.02041345622469,73.56928785500214,0.73815743252635,90.66205555212623,73.97806580259221
0.6921265344728124,90.95344224051564,73.49793064078779,0.7301998026669025,90.81044332315587,71.48554336989032
0.6877677148038691,91.20622263740944,73.72627372627373,0.7397167198359966,90.97055951439984,72.58225324027916
0.6892315116795626,91.27254004317457,73.78335949764521,0.7252792045474052,90.60547645368598,73.08075772681954
0.6802425422451713,91.30507993462764,74.41130298273156,0.7369398437440395,90.599438678656,72.38285144566301
0.681251795725389,91.34024402030018,74.25431711145997,0.7216778323054314,90.65519489734851,74.47657028913261
0.6805971511385658,91.46986000879293,74.49693163978878,0.7228734157979488,90.62111184258103,72.98105682951147
0.6752173941243779,91.4880675858653,74.52547452547452,0.7396872900426388,90.4822676297851,71.5852442671984
0.6723931578072635,91.70532231789889,74.46838875410305,0.7604551296681166,90.15703037926109,72.98105682951147
0.679357410831885,91.51118599444612,74.02597402597402,0.7231469973921776,90.43852506335226,74.0777666999003
0.6732631645419381,91.65641755756951,74.68246039674611,0.7513553090393543,90.72477919927636,72.18344965104686
0.6717550047419288,91.60361075832094,74.41130298273156,0.7455047108232975,90.4527383479562,72.68195413758724
0.6705154784701087,91.73481408507614,74.19723134008849,0.7361791841685772,90.710988425057,73.678963110668
0.6734753749587319,91.6730646023828,74.3827600970458,0.7264509163796902,90.58814676641396,73.97806580259221
0.6736334424127232,91.5754135623217,74.45411731126018,0.7356459312140942,90.4384544077884,72.98105682951147
0.6683043756268241,91.87880467533117,74.35421721136007,0.7241427283734083,91.01625203899387,74.0777666999003
0.6639351576566697,91.82308627121432,74.61110318253176,0.7236657310277224,90.60639680012736,73.87836490528414
0.6750219951976429,91.54879510596305,75.18196089624661,0.7414536215364933,90.00935136462607,73.18045862412762
0.6654430337927558,91.74863450859011,74.95361781076066,0.7456764206290245,90.31137040051063,73.47956131605184
0.6690677748485045,91.91386681225315,74.82517482517483,0.7268338426947594,90.60691837005626,74.27716849451646
0.6730664618990638,91.56915769074169,74.71100328243185,0.7239667512476444,90.68387557022352,74.17746759720838
0.6731515776027333,91.64882044491173,74.69673183958898,0.7321058697998524,90.32609555688232,74.0777666999003
0.6600767100399191,91.90366280683016,74.98216069644641,0.7422492038458586,90.66742588644392,72.58225324027916
0.6654898914423856,91.90721156792804,74.7395461681176,0.7482098788022995,90.05220173596284,72.98105682951147
0.6506383275443858,92.46540660196952,75.08206079634651,0.779538732022047,90.5437731369595,69.0927218344965
0.6673797171224247,91.94266809745622,74.71100328243185,0.7324482128024101,90.4981291176827,74.47657028913261
0.6576230268586766,92.06872987275351,74.69673183958898,0.7547459471970797,90.16696971738442,72.28315054835494
0.6584671188484539,91.96425438853471,75.41030398173255,0.7366672661155462,90.53631714859608,73.47956131605184
0.6517600725997578,92.15449578343843,75.85271870986156,0.7407168447971344,90.48325351366985,72.38285144566301
0.662868097153577,91.89074772055305,75.31040388183246,0.7762115336954594,90.07594200983979,71.68494516450647
0.6553187421777031,92.14360812168592,75.22477522477521,0.7475568205118179,89.92637050665193,73.57926221335993
0.6463612778620287,92.32843572130875,75.26758955330384,0.7547764703631401,90.29278454411268,72.98105682951147
0.6577831224961714,92.12375687297416,75.05351791066077,0.7467626966536045,90.16523482013834,73.08075772681954
0.6583111210302873,92.09728060927456,75.09633223918938,0.7494266480207443,89.87268233581328,74.17746759720838
0.6608453038063916,91.98871686503914,74.65391751106037,0.7343305293470621,90.7259157773853,73.87836490528414
0.65890120213682,91.89405439884129,74.85371771086056,0.7881659455597401,90.09690749357401,69.29212362911267
0.6475611833008853,92.24629408620825,75.46738975310404,0.7669404335319996,89.92010221190408,72.68195413758724
0.6462962890213186,92.36059025520144,75.65291851006137,0.7277681343257427,90.8540136278664,73.87836490528414
0.6437074842778119,92.47964288187576,75.62437562437563,0.7631334662437439,90.2929347888064,71.9840478564307
0.6536507232622667,92.25723769522374,75.52447552447552,0.742395056411624,90.3718277335525,72.78165503489531
0.6474496429616755,92.216421701428,75.66718995290424,0.7663000784814358,90.13513155904144,71.38584247258225
0.6470918308604847,92.30750222130257,75.39603253888968,0.767694141715765,90.4579838972999,70.98703888334995
0.6515681681307879,92.25278706440315,75.29613243898959,0.7472421862185001,90.62909260679865,72.28315054835494
0.6461977113376964,92.41713767134299,75.21050378193236,0.7661069761961699,89.61680657273199,71.68494516450647
0.651694382591681,92.06927459565804,75.66718995290424,0.7399830128997564,90.12469516893326,71.68494516450647
