idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
19,0.001,8,0.005,4,4,1,6,1e-07,90.13340521539398,72.81795511221945,91.46162517949004,73.678963110668
19,0.002,8,0.005,2,3,1,6,1e-07,90.01633142636072,72.86783042394015,92.12137860189922,73.87836490528414
19,0.002,8,0.005,2,4,1,6,1e-07,90.41774110335386,73.16708229426435,92.29110142134702,74.37686939182453
19,0.002,8,0.005,4,3,1,6,1e-07,90.05324850871959,73.16708229426435,91.51789885354185,72.58225324027916
19,0.002,8,0.005,4,4,1,6,1e-07,89.67918019126188,71.6209476309227,91.95092140031143,73.18045862412762
20,0.001,8,0.005,2,3,1,6,1e-07,89.41713867529214,71.571072319202,91.07785222751458,73.97806580259221
20,0.001,8,0.005,2,4,1,6,1e-07,90.39757665321231,73.16708229426435,91.95975060188695,74.47657028913261
20,0.001,8,0.005,4,3,1,6,1e-07,90.18039205968739,72.51870324189527,91.43427001976188,73.678963110668
20,0.001,8,0.005,4,4,1,6,1e-07,90.43418906385892,72.41895261845387,91.29674485186577,74.47657028913261
20,0.002,8,0.005,2,3,1,6,1e-07,90.06529050552633,72.56857855361596,91.86709853318791,74.77567298105683
20,0.002,8,0.005,2,4,1,6,1e-07,90.47551909631369,72.86783042394015,92.52360948213261,74.97507477567298
20,0.002,8,0.005,4,3,1,6,1e-07,90.38804725917096,72.21945137157107,91.07101501812187,74.57627118644068
20,0.002,8,0.005,4,4,1,6,1e-07,89.83020479299587,72.46882793017456,92.22758982610773,75.47357926221336
21,0.001,8,0.005,2,3,1,6,1e-07,90.54917014551931,72.96758104738154,91.77204645495888,74.47657028913261
21,0.001,8,0.005,2,4,1,6,1e-07,90.69000030056765,73.46633416458853,91.65632971956718,74.77567298105683
21,0.001,8,0.005,4,3,1,6,1e-07,90.37509411513132,75.01246882793018,91.45972888676184,73.87836490528414
21,0.001,8,0.005,4,4,1,6,1e-07,90.49843394641616,73.46633416458853,91.8181598357523,73.678963110668
21,0.002,8,0.005,2,3,1,6,1e-07,90.49706036935473,72.71820448877806,91.60398300756779,73.47956131605184
21,0.002,8,0.005,2,4,1,6,1e-07,90.62084729032466,72.16957605985037,91.84551327338994,73.28015952143569
21,0.002,8,0.005,4,3,1,6,1e-07,90.84220616409104,73.76558603491273,91.81091165901482,75.67298105682951
21,0.002,8,0.005,4,4,1,6,1e-07,90.07451560071082,71.47132169576061,92.16242742517774,74.17746759720838
22,0.001,8,0.005,2,3,1,6,1e-07,90.41847827808445,72.36907730673316,91.78339303321492,73.37986041874377
22,0.001,8,0.005,2,4,1,6,1e-07,89.76014971825403,72.61845386533666,91.52444778934255,73.28015952143569
22,0.001,8,0.005,4,3,1,6,1e-07,90.42674204986045,74.214463840399,91.88261823785709,73.678963110668
22,0.001,8,0.005,4,4,1,6,1e-07,91.07294242871225,73.46633416458853,91.58058996855543,74.27716849451646
22,0.002,8,0.005,2,3,1,6,1e-07,89.91161932097164,72.56857855361596,92.03493687489416,73.97806580259221
22,0.002,8,0.005,2,4,1,6,1e-07,89.88315724064367,72.41895261845387,91.39903638342236,73.678963110668
22,0.002,8,0.005,4,3,1,6,1e-07,89.77402114215745,72.06982543640898,92.19536742529716,73.08075772681954
22,0.002,8,0.005,4,4,1,6,1e-07,90.39772350784526,72.81795511221945,91.12210162887092,73.28015952143569
23,0.001,8,0.005,2,3,1,6,1e-07,90.54788208591819,73.06733167082294,91.8591946934848,74.27716849451646
23,0.001,8,0.005,2,4,1,6,1e-07,90.86714319994064,72.76807980049875,90.83055981699198,73.678963110668
