idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
3,0.0025,48,0.1,4,1,4,4,1e-07,90.65229307625388,72.61845386533666,91.71984779273589,73.47956131605184
3,0.0025,48,0.1,4,1,5,4,1e-07,90.3145473438336,72.91770573566085,91.37380970738633,72.98105682951147
3,0.0025,48,0.1,4,1,6,4,1e-07,90.90132741827273,74.06483790523691,91.63507516435223,74.57627118644068
3,0.0025,48,0.1,4,1,7,4,1e-07,90.38616831994412,73.66583541147132,91.8801636528024,74.0777666999003
3,0.0025,48,0.1,4,1,8,4,1e-07,91.1003110666863,74.3640897755611,91.98036009313626,75.2741774675972
3,0.0025,48,0.1,4,1,9,4,1e-07,90.74057543176774,72.86783042394015,91.55110231430001,73.37986041874377
3,0.0025,48,0.1,4,1,10,4,1e-07,90.94431205405431,73.56608478802993,92.53596541747207,75.17447657028913
4,0.0025,48,0.1,4,1,2,4,1e-07,90.7245499827348,74.06483790523691,91.49246577613283,73.18045862412762
4,0.0025,48,0.1,4,1,3,4,1e-07,90.77782578190467,73.26683291770574,91.85193920657149,75.57328015952145
4,0.0025,48,0.1,4,1,4,4,1e-07,90.60052456684772,73.26683291770574,91.51876977123317,74.57627118644068
4,0.0025,48,0.1,4,1,5,4,1e-07,90.55239117803417,72.76807980049875,91.97593231779632,74.47657028913261
4,0.0025,48,0.1,4,1,6,4,1e-07,90.74197383313908,74.66334164588528,92.01142265671201,73.47956131605184
4,0.0025,48,0.1,4,1,7,4,1e-07,91.06928956560975,74.3142144638404,91.65331822559712,75.2741774675972
4,0.0025,48,0.1,4,1,8,4,1e-07,90.64212189865277,73.51620947630923,91.5577482547566,73.28015952143569
4,0.0025,48,0.1,4,1,9,4,1e-07,91.11472294129047,73.91521197007481,91.8995424187477,74.8753738783649
4,0.0025,48,0.1,4,1,10,4,1e-07,91.1811924825054,72.11970074812967,92.27982013175333,72.08374875373879
5,0.0025,48,0.1,4,1,2,4,1e-07,90.82729552248706,72.16957605985037,92.13311206256527,73.08075772681954
