trainlosslist,trauclist,tracclist,vallosslist,auclist,acclist
1.2725621331821788,50.21872181669386,64.8066219494791,1.126303531229496,59.31772825365261,66.89930209371884
1.0705426161939449,66.81890543798878,67.09005280433851,0.9673238322138786,77.95350026885009,67.19840478564308
0.9643755500966852,76.48354848164549,67.67518196089625,0.9240345060825348,79.9973556306677,68.59421734795613
0.9145362886515531,78.95958625088142,68.6456400742115,0.8827598839998245,83.19843020930587,68.89332003988035
0.9017072536728599,79.27199085227706,68.08905380333951,0.8535452038049698,83.29057015743103,70.28913260219342
0.8721865838224238,81.0173984639815,68.87398315969745,0.83138607442379,85.88398504355553,68.79361914257228
0.8541663213209673,81.91450361297191,69.05951191665477,0.829359382390976,86.931040177619,70.38883349950149
0.843596799807115,83.3010283684641,69.60182674468389,0.830127663910389,87.76058854092813,70.28913260219342
0.8321306868032976,83.82840933854602,69.80162694448408,0.8086450546979904,87.73463787570451,70.7876370887338
0.8273167577656833,84.15925236239019,69.93006993006993,0.7986263558268547,87.5252717797475,70.68793619142572
0.8246258334680037,84.527581085448,69.77308405879835,0.8084822669625282,87.69148829342281,71.38584247258225
0.8214970176870172,84.17635433723882,70.15841301555588,0.795677088201046,88.06553396095484,71.28614157527417
0.8134169665249911,85.2179946416695,70.17268445839875,0.8143892660737038,88.39214385259159,69.79062811565304
0.8109461827711626,85.15600446250781,70.2440416726131,0.7992015331983566,88.3685914062017,71.38584247258225
0.8029074354605241,85.84505187567666,70.00142714428429,0.7817718535661697,88.84511182822509,71.1864406779661
0.8016687273979187,86.03761424575644,70.28685600114171,0.78045554459095,88.93078965402995,70.88733798604187
0.7929566936059431,86.39488439809787,70.48665620094191,0.7970268577337265,89.48240958035468,69.99002991026919
0.7866867954080755,86.43239911270301,70.85771371485657,0.7970205470919609,88.8497597305188,70.18943170488534
0.7890002283183011,86.38856444193978,70.62937062937063,0.7784665822982788,89.2007360762478,72.08374875373879
0.7860457994721153,86.65689809354674,70.9433423719138,0.7738018557429314,89.7613768164136,70.88733798604187
0.7789520968090404,86.97544700347743,71.25731411445697,0.7825848683714867,89.62736478186336,70.98703888334995
0.7795955712145025,87.15363221585503,71.21449978592835,0.8044321611523628,89.30423699009484,69.29212362911267
0.7728746522556652,87.70416185722077,70.98615670044242,0.7827224656939507,90.12860773449711,69.79062811565304
0.763455605506897,88.15147256555004,71.31439988582846,0.7564826458692551,89.9655567817614,71.9840478564307
0.7651664072817023,88.14686402527491,71.32867132867133,0.7766491323709488,89.43897199721556,72.08374875373879
0.7587148742242293,88.5103988096396,71.6426430712145,0.8002988249063492,89.93390775254785,67.99601196410767
0.7556556593288075,88.45994130770137,71.55701441415727,0.7577304840087891,90.1241394821571,71.88434695912264
0.7542530915953897,88.3457393437993,71.57128585700015,0.7668581753969193,90.41742493497497,70.58823529411765
0.748362748189406,88.93878662519558,71.82817182817183,0.7687855064868927,90.28890602797904,72.28315054835494
0.7474931359291077,88.96997148447963,71.62837162837162,0.7437692284584045,90.6917851579774,71.28614157527417
0.7435696721076965,89.13837500418121,72.15641501355788,0.748527467250824,90.27642933926727,72.78165503489531
