idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
0,0.005,16,0.2,4,4,32,4,1e-07,90.50725291131485,72.26932668329177,91.63094320980744,73.678963110668
0,0.007,16,0.2,4,4,32,4,1e-07,90.84251002816318,72.76807980049875,91.605362231067,74.27716849451646
0,0.01,16,0.2,4,4,32,4,1e-07,89.9474379754025,72.66832917705736,91.61818776738102,74.8753738783649
1,0.005,16,0.2,4,4,32,4,1e-07,90.89356282269769,71.77057356608478,91.39861015104115,74.47657028913261
1,0.007,16,0.2,4,4,32,4,1e-07,91.28166875619218,73.16708229426435,92.20876838348556,72.68195413758724
1,0.01,16,0.2,4,4,32,4,1e-07,90.28124863485638,72.31920199501248,91.48240574096042,73.87836490528414
2,0.005,16,0.2,4,4,32,4,1e-07,90.90324429242739,73.06733167082294,91.11374193956173,73.28015952143569
2,0.007,16,0.2,4,4,32,4,1e-07,90.6247837132188,71.87032418952619,91.26441459259844,73.47956131605184
2,0.01,16,0.2,4,4,32,4,1e-07,90.501133027094,72.21945137157107,91.9054213399253,74.57627118644068
3,0.005,16,0.2,4,4,32,4,1e-07,90.9056656060096,70.62344139650872,91.1287732761074,72.68195413758724
3,0.007,16,0.2,4,4,32,4,1e-07,90.70654189008171,72.61845386533666,91.78420352131967,74.67597208374876
3,0.01,16,0.2,4,4,32,4,1e-07,90.55526372556344,73.21695760598503,92.25133467606061,74.67597208374876
4,0.005,16,0.2,4,4,32,4,1e-07,89.88481541151592,71.52119700748129,91.4890870428789,73.87836490528414
4,0.007,16,0.2,4,4,32,4,1e-07,89.96681749939206,71.3216957605985,91.5761683676827,72.28315054835494
4,0.01,16,0.2,4,4,32,4,1e-07,90.49014023116679,71.97007481296758,90.76924624475036,72.08374875373879
5,0.005,16,0.2,4,4,32,4,1e-07,90.96493478865781,72.56857855361596,91.9662807179375,72.98105682951147
5,0.007,16,0.2,4,4,32,4,1e-07,90.96594723993351,73.81546134663341,92.30101698883574,73.97806580259221
5,0.01,16,0.2,4,4,32,4,1e-07,90.96366811484516,72.86783042394015,91.64596450326549,73.678963110668
6,0.005,16,0.2,4,4,32,4,1e-07,90.66685859171906,72.41895261845387,91.9185334459506,73.57926221335993
6,0.007,16,0.2,4,4,32,4,1e-07,90.62662134417668,73.46633416458853,92.26844676366767,74.8753738783649
6,0.01,16,0.2,4,4,32,4,1e-07,90.60438077939314,72.76807980049875,91.48649244816434,73.18045862412762
7,0.005,16,0.2,4,4,32,4,1e-07,91.06825338473351,72.31920199501248,91.7209346703686,74.47657028913261
7,0.007,16,0.2,4,4,32,4,1e-07,90.86699949732821,70.62344139650872,91.42435729256545,71.28614157527417
7,0.01,16,0.2,4,4,32,4,1e-07,91.48213887600613,73.41645885286783,92.4187625867188,76.07178464606181
8,0.005,16,0.2,4,4,32,4,1e-07,91.37462798367208,73.31670822942642,92.26002852757806,75.67298105682951
8,0.007,16,0.2,4,4,32,4,1e-07,91.00530121451538,73.41645885286783,91.62034962826428,73.87836490528414
8,0.01,16,0.2,4,4,32,4,1e-07,90.64799673268176,72.56857855361596,91.72951851235665,73.87836490528414
9,0.005,16,0.2,4,4,32,4,1e-07,90.77128943489382,73.01745635910224,91.22667448135635,74.27716849451646
9,0.007,16,0.2,4,4,32,4,1e-07,91.29876923125813,74.0149625935162,91.6770188042256,73.87836490528414
9,0.01,16,0.2,4,4,32,4,1e-07,91.57787544419139,74.81296758104739,92.08884977335697,75.77268195413758
