idx,learning_rate,hidden_size,dropout,num_head,num_transf,mlp_size,patch_size,weight_decay,test_auc,test_acc,val_auc,val_acc
0,0.002,16,0.2,4,4,32,4,1e-07,90.66195667867042,71.67082294264338,91.35167916832832,73.77866400797608
0,0.002,16,0.25,4,4,32,4,1e-07,90.59441534539616,71.6209476309227,91.05166780892897,72.28315054835494
0,0.005,16,0.2,4,4,32,4,1e-07,90.62008377656961,72.91770573566085,91.92922277021876,72.88135593220339
0,0.005,16,0.25,4,4,32,4,1e-07,90.91386534876284,72.01995012468828,91.84377028132576,73.18045862412762
1,0.002,16,0.2,4,4,32,4,1e-07,90.52719400415327,70.77306733167083,91.03054610797827,71.1864406779661
1,0.002,16,0.25,4,4,32,4,1e-07,90.48456671671771,71.67082294264338,91.42780624455361,74.47657028913261
1,0.005,16,0.2,4,4,32,4,1e-07,91.56092068616437,73.61596009975062,91.55719307165539,73.678963110668
1,0.005,16,0.25,4,4,32,4,1e-07,90.25350626264655,70.82294264339151,91.60472009435193,72.98105682951147
2,0.002,16,0.2,4,4,32,4,1e-07,90.12631459288002,71.97007481296758,91.04951514642775,72.58225324027916
2,0.002,16,0.25,4,4,32,4,1e-07,89.63351242189793,70.27431421446384,91.521000905196,72.08374875373879
2,0.005,16,0.2,4,4,32,4,1e-07,90.90439178345399,70.92269326683291,92.1975922224127,74.27716849451646
2,0.005,16,0.25,4,4,32,4,1e-07,90.92474006144047,71.4214463840399,91.43862474438319,70.88733798604187
3,0.002,16,0.2,4,4,32,4,1e-07,90.35697710644227,71.17206982543641,91.02671194541307,71.28614157527417
3,0.002,16,0.25,4,4,32,4,1e-07,90.41335457076377,70.82294264339151,91.50807925852325,71.48554336989032
3,0.005,16,0.2,4,4,32,4,1e-07,90.57623000675426,72.16957605985037,91.73185794183958,72.48255234297109
3,0.005,16,0.25,4,4,32,4,1e-07,90.23521911158875,71.77057356608478,91.16924934356184,72.88135593220339
4,0.002,16,0.2,4,4,32,4,1e-07,90.25513948492014,71.97007481296758,91.29675911231807,73.57926221335993
4,0.002,16,0.25,4,4,32,4,1e-07,90.15065091841022,71.12219451371571,90.95843304545053,72.98105682951147
4,0.005,16,0.2,4,4,32,4,1e-07,90.80080029607377,71.571072319202,90.66350935185987,71.88434695912264
4,0.005,16,0.25,4,4,32,4,1e-07,90.58639792015175,71.3216957605985,91.67531870424709,72.98105682951147
5,0.002,16,0.2,4,4,32,4,1e-07,90.72947735254903,72.21945137157107,91.69689434612617,73.77866400797608
5,0.002,16,0.25,4,4,32,4,1e-07,89.90978835385454,71.2718204488778,90.75258787760214,72.88135593220339
5,0.005,16,0.2,4,4,32,4,1e-07,91.11390784851717,73.46633416458853,91.47542636804168,73.87836490528414
5,0.005,16,0.25,4,4,32,4,1e-07,91.03902826588171,71.07231920199501,91.62316358892704,71.68494516450647
6,0.002,16,0.2,4,4,32,4,1e-07,90.3522137640172,71.6209476309227,90.82846825377194,71.68494516450647
6,0.002,16,0.25,4,4,32,4,1e-07,90.2144070228711,72.96758104738154,91.56415661528757,73.87836490528414
6,0.005,16,0.2,4,4,32,4,1e-07,90.64355749194732,72.36907730673316,91.36671327538794,74.47657028913261
6,0.005,16,0.25,4,4,32,4,1e-07,90.52113366725376,71.4214463840399,91.50421792886553,72.68195413758724
7,0.002,16,0.2,4,4,32,4,1e-07,90.48022079616527,72.26932668329177,91.18133375822602,73.08075772681954
7,0.002,16,0.25,4,4,32,4,1e-07,90.7644818190954,73.06733167082294,91.31396044905202,72.28315054835494
7,0.005,16,0.2,4,4,32,4,1e-07,90.79218761775492,71.87032418952619,91.48422786795723,73.77866400797608
7,0.005,16,0.25,4,4,32,4,1e-07,91.01626841242835,72.51870324189527,91.34506380372426,73.77866400797608
8,0.002,16,0.2,4,4,32,4,1e-07,89.88539676283219,71.82044887780549,90.67946237074754,72.98105682951147
8,0.002,16,0.25,4,4,32,4,1e-07,90.22277524165371,72.16957605985037,91.57017353389269,73.18045862412762
8,0.005,16,0.2,4,4,32,4,1e-07,90.62646813200382,73.41645885286783,91.23546255032326,74.8753738783649
8,0.005,16,0.25,4,4,32,4,1e-07,90.20541180633448,69.92518703241896,90.79654911299706,71.68494516450647
9,0.002,16,0.2,4,4,32,4,1e-07,90.11665377854162,71.67082294264338,90.80003886963239,73.47956131605184
9,0.002,16,0.25,4,4,32,4,1e-07,90.37843474075805,68.87780548628429,91.19370708527916,69.39182452642075
9,0.005,16,0.2,4,4,32,4,1e-07,91.0960996065463,73.91521197007481,92.10750985679955,75.17447657028913
9,0.005,16,0.25,4,4,32,4,1e-07,91.17476007385376,72.01995012468828,91.10130003877029,74.0777666999003
10,0.002,16,0.2,4,4,32,4,1e-07,90.66473848951692,72.21945137157107,91.5705278618539,71.9840478564307
