trainlosslist,trauclist,tracclist,vallosslist,auclist,acclist
1.194752350449562,59.34504676547565,63.22249179392037,1.0446939021348953,74.36473180656495,66.89930209371884
1.0247935226985387,71.16573767540542,66.31939489082346,0.9684230089187622,80.12587340252023,66.99900299102693
0.9531482990298953,77.77519939333915,67.11859569002426,0.904714360833168,83.59629097576082,67.19840478564308
0.9232737443276814,79.57922536354268,67.86071071785358,0.9114196598529816,83.64217041229026,68.29511465603191
0.8876279805387769,82.20839886283453,68.68845440274012,0.9193929582834244,83.76294449374699,68.6939182452642
0.874751627445221,83.32602462181448,68.75981161695447,0.8452218323945999,86.931560075206,69.29212362911267
0.852855058653014,84.31607575150338,69.10232624518339,0.8398192077875137,86.92862677381373,69.19242273180458
0.8350328313452857,85.84488626810894,69.58755530184102,0.8211664259433746,87.52444523914963,69.0927218344965
0.8158254304102489,86.34851782259744,69.98715570144142,0.7967890053987503,88.53935239728719,69.99002991026919
0.8085346434797559,86.69933674758951,70.12987012987013,0.7736620157957077,89.56124548554347,71.5852442671984
0.8013627465282168,87.42296084550709,70.42957042957043,0.760061040520668,89.65767826428926,71.28614157527417
0.7854354807308742,87.49485859701046,71.22877122877122,0.7777269780635834,89.56140693220014,70.68793619142572
0.7775546908378601,87.95271375395902,71.15741401455688,0.7439234554767609,90.38744744805507,73.47956131605184
0.771161002772195,88.58473468511889,71.31439988582846,0.7338475435972214,90.70162854961474,73.678963110668
0.7801021529095513,87.94270235248044,71.20022834308548,0.7527697831392288,90.30723964282346,71.9840478564307
0.7692785944257464,88.56330621642454,70.80062794348508,0.7223342210054398,91.01993643244735,72.98105682951147
0.7686288143907275,88.74442096583444,71.82817182817183,0.7359922677278519,90.90182286883088,72.48255234297109
0.7490207893507821,89.09317466994517,71.95661481375767,0.7223690301179886,90.77569971418306,72.38285144566301
0.7497400236981255,89.25528458832612,71.75681461395747,0.7095458656549454,91.17848310072493,74.0777666999003
0.7446378128869193,89.16151169403632,72.12787212787212,0.7065394818782806,91.20906301938895,74.0777666999003
0.7457603982516697,89.16180409654905,72.71300128442985,0.713208332657814,91.08430227387808,73.57926221335993
0.7397275056157794,89.65204938163039,72.62737262737264,0.7117141336202621,91.39644859951244,74.0777666999003
0.7475968982492175,89.47992932713433,72.27058655630084,0.7402559965848923,91.16828467853038,71.78464606181456
0.7423571135316577,89.44387346019799,72.22777222777222,0.704096719622612,91.29582798139265,73.47956131605184
0.7338471646819796,89.92494609440938,73.02697302697302,0.7249079197645187,91.2953048425793,72.38285144566301
0.7344862329108375,89.80183588499877,72.67018695590124,0.7178502380847931,91.15433942149043,73.57926221335993
0.7331951005118233,89.51525611752507,72.8414442700157,0.7578537464141846,90.70604941825418,71.08673978065802
0.7351863426821572,89.46271015339723,72.4418438704153,0.7069786936044693,91.38283924606239,72.88135593220339
0.7166083199637276,90.43356502800705,73.21250178393035,0.690300926566124,91.69752286628393,74.37686939182453
0.7214207415069852,90.13714941687549,73.32667332667333,0.6968506872653961,91.62610377422205,73.97806580259221
0.7127234020403453,90.50282667498094,73.15541601255887,0.6891225874423981,91.83474972328122,74.77567298105683
0.7161119111946651,90.46083305202356,72.61310118452975,0.6930959969758987,91.64193971786825,74.0777666999003
0.724115082195827,90.15305832035011,73.21250178393035,0.7147021591663361,91.52756764584545,72.58225324027916
0.716722343649183,90.3562336341597,73.09833024118738,0.7011501640081406,91.5544696460031,74.37686939182453
0.7150328989539828,90.2419495205401,73.28385899814471,0.7019236385822296,91.41558242913075,73.97806580259221
0.7100644154208047,90.62855792162323,73.49793064078779,0.7001961916685104,91.61671282465488,74.27716849451646
0.7115483433008194,90.51857852003643,73.26958755530184,0.7081961035728455,91.47808083417807,73.18045862412762
0.7014920732804707,90.68325697331233,73.55501641215926,0.7110772877931595,91.42599047256044,73.18045862412762
0.701749039547784,90.79426087214387,73.22677322677322,0.7021733075380325,91.66480799213922,73.08075772681954
0.7089791872671672,90.73180898594593,73.22677322677322,0.7106707245111465,91.49901559587794,72.58225324027916
0.7070798001119069,90.75549914142893,73.61210218353077,0.7101786136627197,91.69761790834924,72.38285144566301
0.7096773343426841,90.56992832201477,73.36948765520194,0.6907847076654434,91.73758516332573,73.77866400797608
